1193.6668615289539,1249.6820531891703,1191.5316568810183,1178.3834700476948
1174.7645682039818,1173.1984654976925,1246.4416008936057,1195.7576950237165
1231.5147925275178,1565.9605052290137,1366.7073449365457,1272.189049770081
1342.6782418219132,1597.80677700302,1374.3958460766119,1220.1515861418816
1281.7595191890734,1230.5968859060408,1168.616378707149,1138.2480047317733
1345.154470626572,1177.950665966339,1254.012269446189,1187.0242103837027
1182.4163832811475,1212.6470696626807,1184.8704940772693,1170.4969468794545
1164.591956964795,1189.7220230133692,1152.8780418894708,1211.8205095622316
1202.4647438502961,1133.1965503110252,1384.9889708725302,1265.8985817230807
1193.8851987482121,1521.4039320572526,1184.6149959125792,1187.585600479425
1193.8763928386056,1198.5878123404814,1217.2807816637594,1257.7015191683938
1161.8415662979248,1246.5270187338674,1260.7700674192813,1171.440122131931
1229.6824094344586,1116.76616491877,1224.8773190351117,1224.8437315100007
1260.218576660913,1498.0350430139251,1207.5568594179356,1178.7425870585125
1192.4848359871808,1293.2796021613335,1228.2571306654431,1200.8620891034168
1220.4575817465977,1144.4383079197185,1101.6573759032035,1217.6318775241864
1124.7220521428678,1166.161774930152,1186.9020377858205,1327.609467418309
1282.8898995823952,1460.6411190054423,1093.8301041176146,1162.693731834287
1329.2076339169053,1364.633799228491,1137.5467836747882,1190.101229596482
1255.8216288093759,1505.0596613495536,1485.1967370454004,1273.876812273945
1117.461204567388,1110.2212919394094,1261.4590667621603,1211.9385079413862
1232.1198609288865,1289.8034727823315,1208.2937583131782,1145.2089600519535
1226.7342173254592,1230.2688758917755,1200.4236846463314,1187.5532947483816
1226.6761802124356,1358.0080852457415,1260.5887216187082,1257.8096412567506
1219.8788003229356,1122.900935863383,1405.451793624676,1225.225951101269
1283.7474452528572,1347.349794178643,1304.6086692320848,1238.842787846082
1151.549827821113,1167.0924118057605,1149.059786492653,1140.3792445482597
1235.8139858251775,1267.530710893765,1466.8081898166906,1220.429332296955
1260.4089208562305,1283.8930110733222,1410.5832399671292,1215.8005128418565
1321.5597903831074,1391.238563964066,1318.0951039348681,1201.249629760824
1322.9978122233008,1413.2599261059017,1548.5598613345283,1223.2070912707
1208.4177508871157,1287.8294671233807,1267.6739948087363,1321.4464815855536
1243.494124929641,1304.1371587366855,1263.4471485931426,1213.3493423525983
1330.3594521829077,1545.944119983009,1111.5450099381446,1207.1103780057256
1265.6433768030356,1199.1090883543936,1372.0596561926154,1246.9240489406573
1236.9215194802882,1434.1819056919337,1668.86494632378,1219.6170499399223
1168.7127801818226,1147.35560394415,1245.607148708231,1246.4618305839178
1206.4289604959413,1185.329217311513,1288.2387212812262,1240.3683960518072
1182.3181919585409,1334.8583879717764,1175.435929860913,1250.4157243051125
1232.315459141432,1223.9416951640612,1101.1080521423858,1261.986128149696
1189.1260798808858,1152.415254310094,1622.4237916355455,1321.4278795870352
1257.501385067709,1214.0098068787192,1274.8906672222895,1245.9833611898666
1232.7807573304922,1256.325408522117,1144.5881585001475,1219.204012146066
1125.2676983589574,1142.8979598227345,1288.661558402016,1244.7687223542628
1239.661094209118,1185.8448050977174,1471.1115223945962,1234.2738767186804
1117.9631688976647,1123.2770484556602,1122.662022911536,1216.1497381876004
1256.3980465288978,1126.5817740678592,1487.9426818278332,1314.9173023100775
1170.2020117611137,1257.2336407656073,1224.8313641968748,1126.4414800968264
1305.1821517134722,1365.0596174252473,1420.3442269270417,1250.2165940111977
1328.1316262396397,1254.5348778647606,1157.4191243928142,1208.133444782409
1230.266103292956,1335.0226529998888,1109.7046234642362,1214.8608890897872
1186.2259600724124,1247.0067181354639,1602.4355233466833,1239.5398851015943
1319.7751139883862,1280.8227126924694,1196.0443968533195,1256.4401552422512
1309.4549150165756,1231.2928690430094,1139.8674873103469,1335.852734466904
1280.272798987276,1575.8495890914296,1689.4327537794318,1250.053463762362
1199.5672495855276,1275.702704597712,1301.7442806833637,1188.5503427272768
1290.0193839912479,1417.9228210194435,1147.4142349073843,1344.4668781034568
1138.682800167285,1142.2419789633793,1451.3913442793905,1193.6336927466616
1320.9462010975544,1317.5487837481626,1410.7639550357255,1283.1315234390297
1218.2289513361159,1596.990818529031,1130.763993984782,1216.9759119947896
1258.182105894329,1422.8547985579057,1160.8553440967862,1229.382488487368
1310.3631132237972,1154.7702235307788,1313.1477126932252,1191.207825739527
1213.9367785317102,1557.5706599512146,1263.0310284960356,1204.6171696878412
1208.8502659309104,1182.4141648224074,1233.3317071863132,1334.3543516613483
1260.9874095308062,1295.4301533218045,1224.1552488462896,1212.6655846995
1203.3639753006646,1631.1635051103972,1302.0043254471752,1211.6194164300248
1264.2566512539488,1312.7490132868847,1364.5209296637447,1221.6953367097562
1217.1527043135682,1225.1399323679593,1484.5465768123192,1226.2582510063733
1217.2079195445583,1131.634345429667,1128.8978195679097,1289.0473391331914
1113.9203730185282,1174.3061327140974,1301.1667524443014,1224.7485614860623
1198.860062623179,1175.3985347364076,1191.1110189115868,1203.6026272911636
1189.2527041671274,1270.5026894757373,1148.939202234885,1142.0557093116108
1226.5289247047276,1295.0471884063625,1305.5736541660772,1212.0539053738657
1166.4651492108796,1438.8463289323256,1356.2266350506322,1133.797416008993
1222.116769617402,1129.6179148436888,1194.3245842391075,1223.4651662605393
1202.9532549999858,1099.570113568839,1348.764785025551,1266.6465420682314
1275.1342538878885,1171.9440375202378,1095.0177791537672,1264.047253418565
1223.9844600136419,1142.6760423212731,1609.437994291264,1328.462817042173
1230.1711662103628,1213.1021457939155,1201.7485221198278,1240.138349206621
1220.1019090375667,1251.9266659225875,1204.7281891106147,1257.9492214811755
1229.4683089351067,1225.4897756153407,1433.0470561990967,1260.9575860619452
1212.336200576944,1396.6923703596824,1237.3242263330446,1277.2753044238236
1227.8828000037063,1233.9663639308635,1175.0246510373252,1237.3322004503464
1203.0804997820826,1198.8381132073514,1152.4476900842844,1150.8384506618684
1339.54007392333,1368.1716399821212,1195.032084579112,1240.6093116335917
1274.5347779578544,1143.115184264558,1232.787715602732,1184.4185329110067
1250.7588379369097,1333.9293564001805,1254.3460678093682,1211.5107812984854
1319.4521517634087,1202.8372374142186,1121.724596291317,1165.3488803628618
1223.0234473374235,1253.1414005913848,1368.5325073970757,1288.3369937371456
1264.610195124896,1476.0864816445735,1149.4276918394953,1183.292464770448
1218.3291572951257,1183.2860330510503,1203.7227193607973,1163.3149132740737
1250.282872201181,1403.0255494887726,1479.8592590878027,1183.0395381753324
1219.0278660101087,1347.5703039362734,1459.8348437481675,1214.07644391265
1194.2356406505776,1577.1821317840836,1170.0242303984087,1211.4194794221228
1260.1989185368263,1263.299202835992,1425.9646826104515,1339.5085231907158
1328.149923328624,1143.8014187284896,1332.4367119483609,1227.343383765591
1334.7936623691796,1304.2799676003146,1262.9727049998498,1233.8900423371201
1214.616941245994,1300.913667410682,1401.1261540492396,1277.5994943932658
1196.251356934745,1130.0457307518893,1335.1972848256974,1216.1881612938305
1251.6560258371267,1254.7341140149208,1370.527832684564,1177.3820214736656
1248.8194819210037,1150.862275858924,1090.1578263116053,1226.5389713712011
1241.161020505526,1438.7861555420793,1603.6235454273385,1257.5889699544825
1265.9968779574876,1237.5662601161364,1431.3351437675722,1241.6938207797446
1206.4338666014564,1120.7207917765875,1204.6890739602254,1190.308854766321
1204.3098866995454,1294.393894169298,1139.0201280266601,1210.8531054858286
1343.8719610310943,1283.0923386939428,1308.5708682004592,1313.4433669809118
1221.4590393406795,1269.5819597397212,1193.1538787743002,1214.7919108783628
1297.534934285486,1185.647319959873,1292.933761952979,1240.4548166017407
1230.1006204634944,1224.911123167823,1140.3939904521126,1168.8592608036195
1299.5485039785162,1111.3496700617907,1178.2567945573126,1202.942083432881
1243.0366615828698,1210.2154619688572,1196.3192247444656,1221.2332724620533
1201.2051208302134,1268.4470446388266,1455.3604802873074,1186.6544823830388
1225.2349375216465,1095.2438386964673,1228.1210305909744,1283.6593272416408
1303.0849227450233,1315.5641551449405,1346.9223752391574,1277.1661555737571
1218.2468836983055,1272.8919371970067,1216.3431866976014,1250.3776237601435
1268.8121565821248,1143.3531883811663,1319.8831556433377,1185.5725989765508
1321.8287435475347,1198.031074478053,1324.114062713323,1206.253019780461
1241.146781242661,1340.550190328844,1507.375409372668,1311.0440619039116
1245.9149463725148,1365.782471140072,1443.7035742472472,1240.9980924285792
1224.8983021999616,1213.0675538494875,1124.5809212705713,1175.345642103209
1221.9991564895633,1087.5842775237602,1144.3545444186555,1198.0061967181834
1324.2237731374948,1570.0324805202156,1302.7786819454627,1182.3656332026535
1240.3799413200832,1296.804052115021,1457.8316415085376,1207.4580041987124
1222.4417356860836,1542.677977192915,1335.697110408005,1219.9005567385238
1275.68081587867,1302.0224554273534,1234.0958917384758,1284.4186704209058
1296.347279021382,1207.8886356693006,1102.0438224154968,1145.4371383266148
1241.3763198301044,1181.4938559131406,1263.230397750447,1112.7654014583352
1226.9332311486908,1286.4659858219318,1194.480097002474,1249.520533272574
1335.5523667699172,1457.6888517364873,1170.8181802106135,1236.4029943886906
1241.4753683440183,1411.5737884383243,1126.861385847334,1156.322105384878
1259.2020824537628,1246.9567590654044,1452.5119572092067,1319.688227046608
1201.6892530999512,1439.5215071373843,1148.203452037003,1345.3281529663122
1250.4693421079,1901.3658446852903,1170.454452434471,1213.1699742854107
1340.4917390433109,1153.2560074896555,1570.1032132519058,1245.1390929692475
1212.9086307553878,1285.1476700354053,1348.8362741609665,1262.1163561793464
1286.0979958449625,1184.422796280295,1273.7818084164257,1126.2940121601123
1212.4505142304663,1162.0258348127268,1281.273415970488,1265.637120085826
1168.9880773736604,1162.852026415891,1280.7781492810495,1220.2230170914006
1278.9388147630386,1252.7121189558195,1241.7455411883886,1290.403535570085
1293.9469239295074,1248.871665653721,1255.9642286839694,1198.5754667771116
1197.6132207101255,1186.044506236438,1190.788087124517,1154.8363509286617
1269.11918435382,1206.1935603018617,1388.6867954323804,1273.18628155008
1211.9229564264494,1312.5533060155308,1347.7086125292103,1166.8423827365561
1240.7261968439925,1517.7003228148249,1371.9182767109417,1233.4112705157027
1320.9540499200984,1366.190603459372,1942.359741406847,1298.6603616061418
1249.1288539152008,1250.5490286600093,1276.0497874692699,1266.1333280125027
1182.308399993614,1094.3682944657962,1252.8393735488792,1254.224987702749
1191.6064047540137,1145.1320015415386,1195.6184367980047,1215.9935903670018
1200.6206839413292,1103.8514715172744,1395.903519831774,1219.843948195298
1261.5079936688571,1227.9493394281947,1172.2543015963256,1195.823147982192
1136.2919148231215,1204.0616334657186,1293.761409190407,1261.9814412673372
1275.245284515345,1188.8083549501666,1499.9200744592433,1213.2833983122578
1223.556024380603,1361.2315847034956,1231.5321356884,1315.5318724832887
1239.0869199828546,1531.3738349737755,1398.5335152308337,1279.1382575656025
1196.499201786175,1257.3848895754434,1235.303658975074,1234.87513085246
1338.7906659675375,1228.3539972418623,1257.6557910887102,1216.1153926761403
1185.301986647344,1129.7123195096785,1188.3687108223144,1289.3641241801924
1233.802886153993,1207.0495711143678,1241.7993493072443,1335.686017318252
1205.9126232725268,1168.7432677911656,1419.831418046817,1243.3625547129398
1218.769935330188,1247.2108507490252,1352.3297213662802,1184.6482417866434
1282.1254931132783,1350.18163446234,1350.6164385094557,1238.3166481053863
1289.0418844404717,1432.8070529550644,1271.2115858883017,1230.991990668736
1234.216549141742,1186.0320152029146,1233.3517338032652,1154.572277236501
1300.6841397607602,1467.6751155938637,1190.8336426838773,1317.0742451388724
1185.6552142214348,1392.3015028522693,1797.3966961877877,1305.1950429094886
1182.6546626794784,1217.287324963214,1144.255713376481,1227.5842320166678
1158.645000987448,1210.6172503679888,1388.4021168075833,1229.6354477925186
1286.5859414501858,1200.1135935301022,1220.5513723836293,1340.027348588685
1146.1005748735652,1127.630650579828,1256.41531729262,1174.2434514617369
1272.0692427662182,1473.5103238709426,1234.151794983762,1230.240585485613
1226.3691980331669,1227.5122448389068,1744.5006017995029,1173.9517832332742
1284.979334778829,1308.514729422689,1285.3170049310006,1198.5210167327161
1313.8419787938667,1232.2247134076358,1617.0428203189292,1280.5348438614014
1203.049794027046,1142.2715018507934,1241.5591598453173,1269.0325885118623
