1250.4521196462902,1224.9034948195263,1230.4783965937047,1289.533294928385,1253.1365547759674,1315.8662908089452,1253.2309711788746,1184.6196486600115,1090.2492404706031,1082.9397695614311,1085.2557678251478,1117.6553479614468,1414.4177156990083,1543.6862283358048,1405.0831709442577,1266.6513139277463
1298.635219156944,1241.832204136417,1238.6032113334024,1234.7928790137682,1337.0321372295903,1265.4569668348581,1268.0600202007913,1266.4836178505755,1103.8915077579497,1086.9740110102166,1089.9786984369784,1091.7874771370564,1105.3468510243097,1099.5508738681756,1096.1472077455912,1097.7934326877169
1312.7568673489588,1213.9352696142412,1284.0425617619221,1311.9985337553528,1224.4427513208784,1274.5898232323539,1248.9595706398284,1327.5346164172106,1083.9339709932588,1119.3718407785711,1095.9547914571428,1115.67718065464,1088.54797413636,1096.177458279488,1100.7125295821465,1100.5825572969395
1262.6216926454026,1248.5233630223875,1300.3858946061646,1260.2297097806966,1253.3999818748714,1336.0817694636564,1196.0740028247292,1208.3906968470546,1102.0774666097602,1103.0707144692565,1082.4808988292857,1078.0117233125848,1271.847752609234,1262.8229607814817,1223.6950409334797,1197.9392667479508
1193.1601105102118,1115.759025104268,1112.1320351770175,1133.5619861707605,1271.8684085717537,1343.091183028403,1340.2740230557024,1246.2327217854136,1094.2701274506148,1090.7825052405667,1089.9592171019763,1081.6551781556004,1149.551747740924,1175.6865195329235,1164.4093225786105,1151.8649743193134
1176.9361172031865,1132.4290449212062,1128.734617667474,1155.9510189739322,1161.8368381194643,1222.4911282979695,1213.7723948939554,1181.7578706612667,1181.5486190886397,1175.0814237414766,1196.8956842695331,1183.3998942779044,1145.888130722844,1149.6000665144868,1173.2195552878893,1149.713332055169
1175.5541355474722,1187.7729174529325,1205.3970863959828,1263.578851921913,1185.0206996937056,1265.9396041336763,1166.3215091062496,1130.3869984607597,1119.5381724716651,1094.680556498006,1083.152945143556,1088.1811601351926,1365.2134668040103,1247.6365771817225,1217.0112548495763,1240.6441927115047
1278.4924340801654,1381.8196890935556,1264.1037371219,1272.3434446491328,1235.8164059616402,1303.1644833335959,1188.0014188954406,1206.8353560773667,1147.8216769825897,1204.6431374303952,1181.0560448768767,1150.9341800696118,1245.6034494977946,1164.500463678462,1276.31271229668,1270.7732933401749
1162.8177158084463,1137.697882878217,1133.2172800352378,1126.408722963023,1253.3961715610358,1320.4833567911378,1227.4093086381026,1238.8283556540318,1080.0826250830298,1096.8355545730622,1078.4114261202126,1079.774873375118,1281.9263027994218,1477.2685360582475,1340.6818325381123,1367.0112567258807
1222.6537571214437,1153.257702394464,1176.251734381319,1169.6002995878778,1266.0675273136696,1226.1405180810093,1172.5483507482386,1186.879035076709,1122.355122465439,1088.1996265242876,1100.9044130758537,1095.2893325203518,1108.5990837784018,1088.0956922203982,1083.4448025235545,1080.5408272194977
