1261.9469253560023,1232.4047594297335,1199.6903176286146,1200.415360349506,1214.1214681399763,1208.56889162878,1239.9055134412072,1292.9737327979524,1313.6941303211668,1242.8084996682762,1240.848730455455,1230.0571721472386,1244.5245756435374,1230.6286094252432,1101.1381744206797,1093.650203222878,1104.4404347901627,1104.8649464486477,1116.1426884563118,1107.893803497263,1176.7104019429821,1080.9849846474372,1092.5527807309502,1085.7630458578578,1085.2129949288299,1084.046963503844,1085.1646669359677,1114.164024432005,1101.6296518775541,1123.8744450739928,1107.2878049658102,1106.2722897875153,1095.2219733369138,1102.4078114531108,1095.9138228712302,1140.6089319331602,1112.5358947680186,1113.8580051346235,1115.1863839597147,1123.4883528390767,1115.6453358882366,1125.5110477278292,1155.0509368691928,1135.2386631728737,1165.8408114996319,1167.020727045749,1188.3984434885763,1171.6752002252138,1284.7901539559914
1238.3412505371077,1159.527219473109,1171.421721064891,1183.1464596449487,1160.2224765486417,1172.0225040926614,1157.9873788664127,1124.2429026518469,1141.000161915186,1132.6147707038976,1122.9248949984603,1137.7722704348719,1129.579877528798,1137.6496468423895,1449.1892023799287,1365.1594674374828,1389.5315105227573,1413.6019356031616,1371.561890553696,1395.825433275545,1374.1457407860203,1224.629242184403,1285.9213490769837,1266.6759890379572,1262.3237077335286,1291.2971313950588,1269.8859634201679,1293.410857669439,1088.0436777546806,1078.317486753633,1078.2535157812674,1078.537643765509,1078.1373264646932,1078.0187427409685,1078.0686194137763,1086.863858300518,1078.0845204138632,1078.0688865139755,1078.4892070241867,1078.0414688700187,1077.9605589213618,1078.0810877075694,1086.0241040271824,1079.4176741961217,1079.9054783387435,1078.9962785698167,1078.5240067730929,1079.2433722449205,1078.821773810138
1274.7224849042439,1243.9890367316066,1213.8923323288939,1218.4607876487055,1255.9784479942903,1222.6183848350388,1248.242890256012,1234.622147663927,1285.0222892962631,1229.5519110694895,1230.255938539924,1256.5973824848518,1227.6362276000016,1208.3419656864794,1088.1891480222773,1096.2154841681165,1081.9467892980163,1083.2939878205384,1091.9651081402033,1082.7550005024946,1080.1052977774195,1082.4986587615444,1081.7573276404567,1079.008495241446,1078.041283438746,1081.2420244776806,1078.211458051421,1083.6756048411687,1521.6521304243859,1453.2308819329971,1446.5704183449177,1437.3440277189686,1475.0601038385128,1446.9508756594064,1524.8478716726647,1185.3828084975878,1175.3270302900896,1220.9829149574082,1219.6523949336147,1186.8512290676665,1217.0879045209626,1218.6136474219568,1637.790597405653,1619.9631285237074,1500.164305589149,1514.5766062004561,1619.8426307949064,1521.263851652255,1546.445027517759
1196.1841573600366,1199.5572246273955,1144.9844674145716,1154.490666594214,1195.750673411815,1158.4347320469687,1202.9159392172369,1209.666442216351,1217.496968022027,1161.9264917710082,1168.6926106468222,1173.737898013782,1161.9621329778765,1176.890866483847,1314.3041533105077,1261.897283229729,1342.8225623444703,1292.5347375628628,1206.9350999814328,1301.6469224569482,1228.6659530882666,1224.3456657773106,1197.6537901288161,1207.5326580236533,1198.4821567268352,1272.4745082983247,1225.9222714069956,1285.8398742739046,1171.945678190884,1204.8972700963736,1143.123349599746,1171.9230014289992,1253.804708847426,1162.9588594629329,1221.5354783013547,1268.3338867453372,1307.5608389998515,1218.4720171460103,1245.499478387507,1272.9080938912816,1220.2494771412437,1242.613223065798,1085.8024696771013,1088.1883645793134,1090.5248559624981,1088.4050672563292,1091.0871540951528,1083.8589991846595,1078.645317893539
1219.4217858239904,1188.5971911800345,1120.407556423016,1175.1798421348506,1171.364543637373,1155.1486345456806,1152.542883867664,1229.9821139396934,1242.5933645339271,1162.8643399088419,1172.1826688706176,1187.1346551194622,1191.222635322239,1181.1338142537645,1128.3005903260002,1117.2444178066191,1087.3925503152188,1103.300148454915,1120.7084034836998,1108.5340668060462,1102.265262342165,1085.2818804840936,1081.2618450917576,1092.5925490434222,1083.621337973412,1092.6178480191438,1086.2630404415547,1084.5904342054248,1147.5080342773608,1178.6213920798423,1279.7058718223973,1190.5644105514434,1181.0446609720645,1197.6512764441175,1205.0781364517754,1412.520206324123,1341.8441550417347,1249.3144156035655,1353.021917435289,1346.5371021681112,1307.102422858412,1305.1121224867634,1094.9213069828297,1082.9084177959473,1092.939421314412,1093.3818790723685,1096.1922846137454,1087.2738638016442,1087.4073022158561
1216.1868051499757,1157.6309569274858,1221.3512237570264,1152.3111177601875,1176.704628500442,1192.4673123843722,1199.6490273866598,1153.323077329077,1216.9634556049775,1154.3821418764198,1226.9899401756645,1176.09573405556,1171.5662698272365,1171.2367361523366,1082.5238080312586,1103.1633835743037,1082.5468985418986,1086.1404299476205,1079.9111592188526,1081.78077286529,1088.0514143158316,1168.19102627373,1232.8433203213347,1180.4412131486056,1233.6767586112524,1188.6694600448573,1174.4449189741556,1148.2622120602186,1392.4520035329488,1315.466008226557,1400.8721475877344,1271.8487426637766,1326.2739279443697,1348.7581768615032,1360.96429954379,1109.7058391226492,1171.190425041027,1103.195485030134,1119.8403598430777,1112.8812498645614,1114.7416657332901,1136.7605929211268,1105.1096152922041,1153.562006450843,1106.7259369587143,1096.8581693213487,1101.5618037308932,1098.307870443156,1102.75149589952
1233.6294730555837,1196.064458250383,1178.594576284413,1186.692811351871,1211.833781774769,1182.2191461037319,1189.5644276795638,1144.7452741214538,1214.874418819707,1165.0404983233066,1169.6562563145344,1183.9425324892982,1160.5941693315108,1196.5680739365814,1252.5151565276951,1335.9839025368212,1253.2753894722919,1264.0854043033055,1317.8461516371328,1237.9746615399145,1293.4558204373989,1194.0851250277665,1171.8848220507614,1151.0726087919884,1158.5327756922964,1180.4305013581945,1153.7220280417403,1164.719999058861,1411.3274110934412,1397.2475633892884,1446.5424196923368,1432.5091898950209,1348.8648437820075,1474.0431167880477,1443.2067458885797,1131.6933999144646,1119.9813928604767,1111.5961566573105,1112.6978199348255,1136.158617996239,1106.89104098005,1106.8079192011685,1096.4751674690876,1111.4853544617256,1104.0383774682984,1103.6767551909147,1094.2571167895908,1108.548246114554,1114.3876395482848
1200.4155699512824,1137.190023536008,1120.853771568865,1127.6189857499608,1119.6077271116526,1133.68732670911,1113.3658101952462,1335.1137337138555,1287.165856627663,1197.1226012303573,1186.9119829958406,1165.7362315185592,1152.7566300391532,1228.5440617343122,1245.3742557705798,1255.4319241238345,1182.9877202989476,1173.8719046100418,1170.1178408162073,1168.4597070075133,1201.8181131795532,1197.652903333964,1214.0458716928238,1162.3188480666663,1153.093567113438,1157.5186097617855,1152.5788272289124,1181.2154492537472,1099.2620133220908,1093.2305959683258,1081.2876570186136,1081.5051549908,1086.4640420673409,1092.4764073424421,1081.1617882946905,1106.8446398630572,1088.0201360120016,1077.934526047103,1078.5006518668727,1081.384688921592,1085.5201702646684,1079.1849126697844,1102.702600139124,1104.76740105786,1093.6091306956919,1095.848673358299,1102.4551953075818,1115.3679887198432,1086.7557387050847
1210.9863415058715,1178.1777752946793,1147.3546162610144,1146.5158531113677,1209.3736214950197,1139.7254109950197,1138.3024721230497,1254.8026799605022,1294.0958547381463,1210.6299526056569,1216.8702249882538,1204.22012148483,1231.1420983198961,1300.9820883600735,1527.1169408476364,1569.3257299934924,1465.1099720500456,1475.9212175131554,1605.90209685379,1453.156244947835,1410.608374561528,1365.4501604872808,1388.3444796781437,1289.5926201432128,1300.8187399149986,1405.4854415312598,1285.2274149527798,1264.6783379644683,1173.7430402141363,1169.4648396381272,1236.691805805405,1220.1139074539872,1216.3262752055,1217.9261723874647,1206.0160716825992,1108.9632129175463,1184.7465575999802,1133.2408863023843,1138.665967786759,1103.7432980236513,1149.1908446448363,1190.3060548421342,1142.8488687153174,1158.3676861171882,1102.352498256759,1108.243653952467,1143.2764535421993,1106.21250495171,1116.3496900447205
1329.7797789200717,1280.156830111317,1284.2973473980496,1283.4289727879404,1221.978112055641,1249.645076051091,1294.047767901312,1185.6221990862934,1241.3966467285434,1157.4515073915684,1160.4736040595606,1146.541358051763,1148.4102074269751,1140.863389964149,1080.779749443992,1089.9205606727228,1077.8436840076852,1077.9029023963233,1088.0482266156434,1079.4607579930373,1078.7387009926624,1182.919639376953,1165.9484313455048,1216.5334896116983,1211.4622944492976,1303.1716809416198,1240.6258667409288,1241.9027679985263,1325.2059083504844,1427.3181197961148,1289.9608226704606,1296.8338844793393,1277.3968074036536,1287.1272476412303,1257.4917087881809,1080.7469083706317,1091.043434642024,1077.890015072709,1077.9933777257575,1088.549328145684,1079.7213346326378,1078.5078121864844,1107.566878705396,1135.4317083045194,1095.4290176630204,1096.0051467771234,1102.6802926050404,1092.3200982952476,1090.8129758687753
