1229.2415864441843,1309.6705910711771,1263.9981159883841,1276.3023023036965,1294.2537556464042,1263.7843302353658,1292.5911071702617,1289.5859664985555,1287.5821502821555,1273.609932735175,1118.1629101643452,1199.0350823297433,1137.7323717501968,1236.4355421933108,1135.1348694617989,1176.0201843249922,1182.4171154204178,1182.4131842620382,1183.2455037554773,1207.4809015536594,1378.8139664638784,1221.0236365024482,1332.9719773951006,1180.318614692107,1355.5723026440878,1245.5455838548773,1246.359435436859,1251.3245604785113,1242.4849256394841,1255.632054176284,1190.3491870467226,1172.124940598187,1186.9881543651136,1146.274668258169,1214.8091734036018,1150.6184773903742,1165.3967327625073,1161.7613766016277,1161.1378751387344,1133.1589647256676,1244.8819266833807,1171.5977972211876,1233.2290302134177,1115.2467991557912,1247.0845529355568,1186.6229873982434,1195.0772450814595,1202.776314480389,1191.7916765139398,1225.4718453485505,1090.5510936019468,1081.595775524039,1083.1513280787867,1096.5212216072541,1086.7810216938267,1077.9186384565805,1078.4164692557606,1078.427864801185,1078.2469079213774,1085.305102331914,1251.4140922497825,1283.6375399181222,1274.7650429667617,1241.2174593189425,1285.4079962540043,1273.777193368305,1292.1064066075578,1299.3875988891384,1289.2293066536272,1335.3783679213984,1089.872795408331,1080.9331739850334,1082.6503711023458,1095.9959496937938,1085.1836070817878,1078.489601930852,1078.614376807084,1079.083294187026,1078.5751361387531,1088.6498819286946,1134.4589923769865,1083.4478517605044,1113.4947314267558,1098.4793502100051,1112.5179265759596,1096.2348738305097,1090.8765164658537,1094.1684635561362,1091.3283638296616,1115.9738026719497,1097.8285067847094,1089.034133464482,1085.8967049572518,1121.4151925483852,1086.8724307753591,1084.9890659320058,1082.2271831160986,1081.3257973822706,1082.8517442729103,1089.330679109285
1242.6707805158048,1162.8240069872297,1222.3432672521712,1241.7926304459481,1233.2054776837806,1195.3184582522215,1188.8994250301307,1234.2226875260315,1159.9325250640172,1188.1885519980892,1210.463242569414,1173.5287804816855,1121.1217463038506,1133.6008385436235,1114.5462186140333,1136.4745777137698,1142.4215744257772,1131.416244822658,1156.4602097680556,1142.4704874771817,1214.0242513153717,1144.6783221646688,1221.018388720959,1212.020211531365,1222.976525885012,1187.6568620747566,1179.916654192851,1208.2157449417389,1161.7230909029947,1181.61493372177,1241.1774118158326,1309.2020819460795,1238.4256920714693,1302.5250107855443,1303.2992294015817,1262.9254443155548,1266.416846609609,1300.931967133013,1269.3269517596298,1258.877529823113,1188.0728612641283,1170.7680021126678,1235.4790365535825,1255.4945028469888,1270.5672487639574,1208.0624054651805,1199.4310350364929,1251.4039550733874,1172.896394538934,1197.039231274178,1111.3852917840118,1099.1863867481118,1082.8983611217495,1079.6546005735784,1082.1339781294555,1085.9363769905272,1087.681213220392,1080.0721663059228,1098.1746191198658,1088.3094003665333,1109.0616145165363,1094.3966113757513,1117.0246404040745,1102.0609100727502,1118.6275631787114,1105.2194331597348,1102.7947142304083,1103.0425063821028,1107.0040181706581,1104.2552296087395,1106.3933619675022,1090.284118687838,1087.0968805711634,1100.9198114292758,1097.4789007317709,1085.7600341223092,1085.5776336017548,1098.7066692929905,1082.3640039619959,1084.5342841340525,1199.6768500940352,1210.7304225826683,1141.2840658093526,1145.3947950386776,1146.2087885844392,1163.619819424594,1170.4757729094367,1147.6968989907164,1198.3420043684387,1170.2289216124425,1303.3822843423723,1344.2132641364492,1367.355350882786,1304.261253219327,1376.1414721303902,1351.534969574579,1348.2700831647985,1315.32119207495,1386.8951456676716,1352.7466415516005
1274.5631912154763,1195.3372993060564,1180.5266724566134,1358.9892946666619,1235.2459613863825,1208.265279353657,1210.6829768820303,1203.0262330807884,1211.2649410321574,1212.4227350691538,1225.2502665880495,1270.0894622945395,1167.2475640723023,1231.3480747834703,1225.3087983756732,1203.8946008172882,1203.5780653721768,1188.6198157984243,1202.3419890405232,1203.4770855031463,1185.2841408979382,1223.6980099375935,1289.5827102380283,1208.8776502921796,1210.4170596953625,1224.0018245285412,1223.6119668549786,1239.1625646985997,1224.6572731394122,1222.9932708192218,1252.8653330962327,1153.378420742472,1210.1879788958113,1338.505925252223,1209.609078626976,1204.9810812476221,1206.397705248888,1212.023963354833,1207.3765596168905,1207.6524321106172,1189.0151914319604,1190.295048935771,1146.309752307933,1242.886621446714,1192.1061516737877,1157.3268337605127,1160.102073515297,1149.3857402055532,1160.8666148811749,1161.4080286422602,1153.9618933002248,1102.692797465089,1127.8037472408462,1215.7210910016668,1135.1011468175134,1122.8694274525606,1124.6054186517972,1125.6327867687442,1125.540894566278,1125.6846355059347,1083.9666151688352,1085.2430514758616,1082.0869606206638,1103.3110050973835,1081.8763541027413,1077.9983836723086,1078.1665935290587,1078.2001072341245,1078.2562260332961,1078.2677206214387,1361.9806464168857,1496.2856127912146,1529.2506231148236,1389.6145858730101,1441.163529542836,1432.6421567729826,1433.8537223340147,1445.8659787960878,1435.770736232594,1433.2556649526616,1136.3519087688237,1094.7483941455969,1131.378783497031,1173.3787089342272,1113.396269899718,1121.2853197800664,1120.9175284848336,1127.420338678889,1121.085374551772,1121.0281904988658,1180.5129642874815,1162.0505555742413,1176.0462374167948,1253.0180160849786,1186.5094372161518,1157.3513182566992,1160.8324841938818,1158.795562039411,1162.6170934344823,1162.392912773231
1239.675699135008,1122.4577583740443,1142.835175446372,1159.7581197810957,1191.4364148599636,1177.1319150592838,1148.0726506864607,1150.8324366267655,1156.8802423702994,1154.0998037919467,1281.1073911328654,1255.2017825008413,1202.2137780313385,1194.2237416478624,1168.159893058084,1163.0414280960244,1200.8294643866152,1190.543097138652,1182.735666020301,1186.0711012844401,1286.4560734343465,1233.5753723788202,1185.3759558103354,1199.5949801314785,1231.9518046695162,1159.614607633301,1209.867995201291,1194.0049474117204,1191.6679759135293,1190.5122575647722,1258.0164057966124,1128.3393797112064,1132.6140904096424,1149.9674483452095,1116.2596732861866,1156.6806776086628,1118.9519594888448,1132.378364815671,1134.2599518383813,1136.0079120148675,1198.6724689649698,1213.675815010194,1238.6569224370219,1205.4931108772248,1311.4564121439544,1249.139512884162,1254.1068890501174,1228.6633240367196,1232.1653822610003,1225.7939392736432,1236.6982157142652,1279.5454182788553,1238.599189342428,1208.110866334192,1253.0064306260974,1195.3751200154115,1252.028690304322,1223.8186870158386,1217.3940704643385,1216.5155183928332,1277.1444315300332,1258.4464646328245,1201.7537797986267,1194.8025019680729,1181.0962885475863,1158.9852287071972,1206.1891038619815,1192.5351420214522,1184.8389351339283,1187.4527927918452,1132.9284452470113,1087.4955680740923,1080.1303467863688,1083.3203057034425,1090.879888938561,1081.5319522154373,1082.5027472526422,1079.9075345071888,1080.0189680153017,1079.7363890387242,1095.4415951870897,1119.409897452783,1148.0911167064341,1106.5293088817714,1138.9446909688356,1157.4079472010535,1134.8794845538832,1124.674745662719,1124.6949502753712,1123.234821291919,1130.6599999470359,1084.2033181644365,1079.700833131656,1081.2995069726728,1084.2340912088496,1082.940674261298,1079.0985222255752,1077.8589565987645,1077.9514299263635,1077.9412260503004
1234.6029075804443,1183.1071582547713,1255.2218864893346,1242.54620354885,1287.903157238375,1211.2037983159523,1224.780200156771,1282.0627372877789,1216.1670512515207,1209.3708093461294,1177.561265097143,1246.7454567806928,1180.436379133719,1205.879498842516,1149.797770277596,1199.2014593555218,1182.3661994965794,1203.593523721466,1196.0050936553662,1206.0381544506265,1154.8266773763442,1257.319528897292,1242.3859972882346,1269.3030357362593,1211.06517197491,1229.3815299534294,1228.2760834735263,1265.499795092183,1229.4913917224112,1231.77847635356,1180.7707610450075,1259.3168297068164,1223.7269996945386,1248.4018798917314,1197.7367986507998,1214.8462637723258,1193.30256638482,1277.1473493488645,1214.9285623131354,1226.3692179677444,1249.7786056186726,1160.4625056736538,1192.3940047043104,1174.0799461981564,1231.8702666570036,1174.7929950510286,1175.7362650542416,1218.1448574568328,1177.0690848886718,1176.4391853240475,1095.5394481429303,1084.1403687111558,1085.921554524256,1085.68167426541,1092.669450520974,1080.7826255267798,1079.7832461233186,1098.667095517028,1081.1630586997032,1082.0393631152938,1090.4854865517777,1079.221898930092,1082.5703695272794,1082.0826933572162,1089.1170778919263,1078.8215474129875,1081.247725757416,1088.1994727979502,1078.9914307823599,1078.3240399964893,1201.2463100884086,1119.384203823212,1138.6690421264911,1121.91699278282,1171.546615894276,1139.3107909413031,1152.531393105412,1126.1983431421518,1139.2267477201904,1133.3547370430829,1146.7498337904362,1096.3976612676972,1111.3176647930677,1101.7951571349968,1133.5516920261246,1103.3994872849264,1105.2220521271909,1123.5547061840937,1104.335827897595,1103.6057425009615,1292.8689924466762,1262.4703222034536,1348.189959111985,1340.104635892599,1378.213100186595,1285.9318544610073,1295.0927924958153,1399.2630241024156,1292.8993219272434,1288.086803083354
1208.3746914021742,1231.3094125565062,1163.707469574025,1157.0863319837083,1280.47482231918,1200.5175353675818,1159.2188574239328,1150.4296349156245,1151.0722025516654,1158.6628677244996,1150.9710853489157,1273.2676575752266,1190.4750994175354,1242.3487728093983,1184.5510907593962,1191.5690470060758,1155.3273626008552,1154.2986092168767,1158.2271049661583,1154.8164472076608,1189.019883085969,1347.1598989775991,1260.28463961293,1346.3025940147786,1261.4116265587327,1257.3399422343286,1220.1725605183376,1223.4712329933081,1230.4795747527012,1219.4316578949781,1130.9191928133823,1234.9438397945194,1166.883480773799,1230.1095684286329,1208.1872307856404,1180.0729569970847,1145.2421164264772,1145.7782077202528,1152.182426771185,1144.3726315531972,1217.11162730396,1359.4149635369722,1323.9511904821304,1408.1632415462288,1293.3310097924116,1278.8181503747237,1281.809061400724,1294.8855632870698,1297.4880730546859,1282.2558147603447,1090.625434739272,1121.015348622157,1089.6251475772349,1100.8684441521111,1133.2698706336314,1096.4451326072374,1081.292422986159,1080.1281305041603,1080.688593439442,1081.1700274267914,1084.3868997124066,1105.7149941272712,1090.0851429713487,1093.1331453281,1111.852517604175,1082.411351627568,1079.9976544414073,1080.9414544243662,1079.3398151571164,1080.321481772565,1157.6088045909346,1124.2383861859014,1156.6217722648123,1184.8997574330076,1319.4379261467104,1168.690881654038,1177.6038037676046,1184.8463411718785,1187.026969432741,1177.5316124774947,1110.2667094822616,1157.9041928779807,1103.3644998696034,1134.2422929061756,1188.4681932655517,1132.8866179282118,1098.3695248306403,1094.870903301067,1099.4829262451458,1097.494066851909,1131.2160833152159,1185.722032256434,1171.0517122350452,1231.739534770746,1252.6491461295168,1173.4415668780152,1166.0747999140904,1173.0257504291285,1177.9988538133389,1165.677472581217
1243.5351708632304,1383.9863814818123,1251.6312355048026,1285.4830668393868,1257.1443173290895,1304.1915994274457,1298.4800595983681,1294.8883436220992,1297.8017399183366,1311.0485701964844,1209.6915951331619,1205.5711273261095,1119.2008407860658,1181.7882207244181,1170.2078586453342,1159.4922556651477,1186.3076252397755,1154.8812214931131,1160.3728242839347,1207.5011402399573,1159.9849444047265,1121.7640669953853,1217.4693249064303,1138.1587483488127,1149.2285275929357,1150.6312865111672,1132.2532287016675,1155.9980738453523,1150.1973217670245,1120.749176426587,1263.5539932075783,1342.4748484422203,1175.8944942147725,1268.563381119883,1244.2777401066342,1257.1775799879022,1280.8935504184108,1246.4824964882564,1254.6536008884016,1307.6551154665835,1328.8831377520714,1204.6668823974146,1269.1442876864091,1252.9758189712713,1274.4012778801105,1225.8040196144761,1246.8344859201236,1228.7952976967888,1230.5027995722214,1256.794389878972,1093.6452730375322,1083.9655468260737,1088.6674990760775,1079.7119933731728,1079.0820427152157,1078.1488345956511,1079.3686291331146,1078.468013059082,1078.0657094415253,1081.9576683395555,1107.3115061883425,1100.9051674606135,1081.6842241291579,1090.9069782842225,1085.4044968562237,1084.2993442898357,1091.634387548258,1083.714571518676,1084.3979001338894,1098.6236653137996,1119.4155200420794,1112.6571318916385,1154.239797628916,1108.195717971822,1106.3636606357927,1117.2921196975733,1105.5341881772208,1120.4245704438533,1116.2020064868198,1100.2203305466744,1150.1901214391862,1091.4607169465285,1130.1855352691725,1111.9336831439243,1119.1458515956137,1101.4118671161139,1108.1977910721737,1103.960650573525,1103.2801584530514,1111.3699643193304,1096.1164370154738,1151.796834586871,1099.7198477348063,1111.9982679983798,1107.0556405853044,1120.0616726085116,1118.0395877848557,1115.0752097679215,1117.4844322880629,1123.9723210317118
1260.8859350329176,1210.9015722062159,1235.741206387806,1173.1261179555895,1211.6857662126515,1193.3994765574882,1205.5068963763126,1182.3966075991277,1202.1910031838622,1205.5331465030565,1166.8774435715297,1212.7398491164283,1106.5278868629919,1167.1031915423982,1222.1374316328358,1169.603246352985,1151.200782438485,1165.1967840423206,1173.551821894873,1145.5002803102589,1283.59373979889,1400.3834254535689,1262.5651564098814,1350.895131859433,1361.6623135974546,1285.5425628366409,1362.294054722817,1325.5795180823036,1291.1671821361979,1260.7242058039144,1179.452643636142,1238.3022049558351,1285.8536426900366,1266.030525008455,1187.5585692712148,1190.6659606421106,1303.6445874851304,1236.0004681550083,1186.2424464634819,1201.3922557356639,1150.2844347154987,1213.5233234262544,1172.5916470834286,1216.2603113002733,1219.481081842848,1197.4840884935372,1198.7902916967257,1202.0429952129828,1191.853046244831,1177.805569882136,1090.2293088192698,1107.5205682973394,1090.0101519149891,1101.859115186933,1117.1079902806891,1103.5619195451754,1093.7193854022842,1098.7363290384658,1102.0292797858056,1094.431019530296,1095.9711272554357,1088.8685828356238,1101.8020206327242,1081.6150601537322,1088.0164752478545,1081.6763815534773,1092.3866884130182,1080.622218007833,1082.9733447378158,1084.391868724883,1100.5474682900515,1115.1475138553878,1084.9424588551892,1101.5078126925855,1129.2846643168261,1110.1795550967415,1090.1002738923758,1101.0944574138562,1109.7547257716806,1098.6663773024043,1224.015751376262,1184.8768016330944,1240.9991683602939,1169.2363727229747,1168.5347556436561,1165.0847662580093,1211.8798963236784,1169.4711628289763,1171.1004688950454,1184.3275317125606,1158.4771610119967,1186.6171965026867,1285.2879279273566,1236.814868490845,1152.7151985070166,1180.578908232764,1268.7549059757064,1211.4968428590873,1172.0905055114622,1196.3804551416004
1181.817150296219,1109.290690432616,1144.494916172942,1127.1932084941675,1193.154381388112,1146.485859516411,1142.2283744267481,1198.4152570362237,1140.4794085570468,1132.5577847373302,1196.1553803014813,1226.9768523061305,1213.0673595975798,1258.9611163527,1212.6692865028092,1210.5230747181943,1214.8133609885347,1347.5541383680948,1217.8768764636757,1222.5283863746065,1180.8556528332354,1343.1145426024798,1202.2381573694067,1211.3873729866887,1167.5184681186302,1201.2071601761988,1208.880060254467,1159.987979563418,1209.5517630093377,1227.5519011536942,1169.0084055150683,1380.802453151181,1199.3313085133786,1233.7767002351175,1154.2331098532006,1197.4519538000309,1199.0996454133212,1156.790553269644,1200.7512791415606,1210.7489848173464,1274.7950737472568,1161.307287458697,1218.127572845022,1173.075152987557,1286.7914275419787,1221.668767969961,1218.9471067749992,1264.4758175246375,1215.543228894396,1210.0693793713438,1117.3451288591586,1122.6990829507738,1102.1821412261227,1087.4274798926722,1117.8401328557347,1103.2292761207239,1104.381959900196,1104.1230739185169,1103.2745693676036,1106.4077566821834,1127.6476785397433,1112.290138189644,1111.376426538015,1118.3462011595404,1136.601817608455,1111.8197514319543,1107.9687638186838,1166.2402525664238,1107.8031291489228,1101.2501709423116,1087.1986246191968,1108.758182920333,1085.5076130656441,1097.8053288486972,1091.861786243972,1085.1631072445914,1084.6996433741676,1124.7490412456675,1085.206169442541,1084.8135217148013,1244.9240922318495,1114.5828843336187,1199.5215058756742,1180.071467613928,1264.652860915622,1201.6543614999969,1198.9061723178643,1302.9849004554978,1197.2058922439999,1189.2965505504678,1224.3745501356152,1204.8253211566048,1203.6756255358014,1227.9908289143416,1240.8169033870702,1203.7778194058321,1195.9677750167355,1307.209862229749,1196.4365571671553,1182.758519006153
1235.0841953220727,1146.1184999193465,1121.0697846870473,1187.3156177447586,1214.6596174287831,1185.9750554884777,1189.0994740602948,1179.2236441385485,1183.88786299351,1171.474899203226,1266.7123033480514,1261.5899904771659,1241.787575745223,1228.6805879539743,1251.9368094249855,1234.6137915409265,1202.851388553975,1232.9419477819351,1223.695134029802,1261.7936005985387,1172.6507104109385,1260.3715563633032,1323.6382900147205,1213.5874944995408,1196.572454621109,1205.9657707891545,1230.1969544922845,1208.5744784334704,1216.2005554466284,1214.3588705863622,1169.500260583223,1165.8110606573605,1204.126392533975,1177.557300444429,1162.6947069915561,1180.7541912557163,1192.6735913897676,1188.5220233495181,1182.695427717405,1168.365964666736,1231.8002677709221,1189.1362443242733,1172.651388361154,1195.758408834969,1227.0019846517182,1187.858895117847,1195.1465269681933,1176.2288160487174,1189.6248151536631,1187.1780421287426,1323.2623659308845,1452.2376904848122,1546.4950068013663,1384.851791007482,1364.325940434151,1368.5885740466279,1414.3828356158253,1368.6055999708262,1387.5410606703613,1377.80867130612,1771.4215723354705,1650.5900981973832,1617.4729288044987,1685.645202783938,1767.1427676560127,1656.765073227491,1699.9719004752124,1621.254627816191,1669.638511263147,1639.394273103349,1285.9196444327015,1210.0496419121487,1228.6796952940163,1263.7742195910805,1267.5636787384574,1263.6037835864188,1284.994530362126,1265.009074836925,1266.6417944179632,1233.2241485284392,1083.552057826272,1081.0954686856492,1089.5150825981407,1078.3099652300157,1081.0976540085358,1078.0290737715882,1080.0501825612334,1078.0891688944366,1078.213869688359,1078.5196532601974,1109.1570595099374,1085.688190616866,1080.1496612819324,1090.044936838988,1100.8809703145905,1090.6016774844313,1087.4861281250508,1088.8836417400883,1088.5336941836688,1091.1024151415083
