1218.5535470868037,1238.0979854301202,1203.7445047451592,1130.9925120246871,1155.9149263641593,1243.646090037604,1216.822931409941,1270.6307875739762,1238.114565583121,1271.6513087894211,1210.237725837724,1203.3705703205362,1226.0619955552913,1142.1115692029591,1198.9819463186254,1179.4093602707258,1183.0069375319533,1178.4714832972559,1305.7782958501869,1231.636959799698,1187.1549823990852,1204.9206083553436,1191.2755396772104,1207.7320550107872,1201.5781947082414
1244.352690025364,1196.906259542345,1301.6425438987565,1129.2893218858194,1163.6760234022368,1333.7162705511798,1320.8909413794386,1392.079590632421,1224.3091107531782,1280.3403559075755,1336.353921022737,1304.016480082279,1316.0991145119272,1259.1845225928607,1217.3306221372848,1307.3516194018189,1284.5934029705925,1268.2606127944025,1275.097357829494,1211.9851317065302,1258.5692933673913,1283.0219588382754,1216.1550210860078,1420.442934350516,1334.6306932870816
1287.6732924086944,1253.8704581572763,1246.5212834830093,1310.3855347510855,1452.9732134186568,1450.2494531847549,1316.470796072164,1408.3999223516557,1219.1358164198575,1215.4396913395947,1120.1188447263044,1117.7765030621902,1149.3630875309545,1100.4010197593104,1151.3701120097128,1231.5513878360262,1192.5590405368005,1177.3898708893605,1264.0750332525931,1263.5288426029513,1115.995428762222,1095.1910073088084,1096.9460914068175,1117.6626115047477,1171.3033686355768
1181.0217901365709,1114.9417934366188,1165.2205012310446,1156.6696984337937,1115.984353800732,1172.1458606928309,1288.5411776904812,1202.833990523432,1266.5404285320594,1266.1331320781019,1162.3387502860126,1238.9466619759487,1217.763091294141,1212.878485413836,1185.8925293921918,1215.2193526843332,1248.301047113791,1251.189519513364,1295.5962662817012,1194.3997465252994,1162.5938389494806,1272.840028341441,1187.6068771152682,1234.8532211055967,1259.8100354147316
1211.6349013711797,1166.7260271858993,1151.6041395823088,1239.2241720839697,1203.878213866781,1147.4465370928679,1181.6175260347738,1123.8994508301419,1149.81552561092,1128.8323721912352,1172.5692489730857,1162.0174698660344,1256.6983612731362,1168.8686766993771,1195.1761977764622,1283.4871180260122,1227.244792307305,1203.9951038401155,1316.5676690380521,1271.6283991274956,1276.8078382940882,1198.9820884588726,1237.1209393983722,1316.0474375655228,1285.2758796407857
1205.05090803722,1394.1324784714652,1265.1767597787202,1214.7184565618281,1253.9473033777974,1331.717735389927,1271.8987168286235,1143.6902619118823,1164.3328454732427,1168.536831434117,1297.593023122793,1509.6935021457273,1331.1779261247684,1258.0752563720303,1280.6542433197592,1303.177268577265,1217.4988497768243,1156.9834823248266,1225.9523145672472,1291.31621140613,1247.7609361722398,1148.7089027324232,1234.4540066209101,1364.4433324465922,1231.9245338031792
1335.5290922894296,1279.9989379883907,1213.1569664330152,1241.7851681355698,1294.9863518862676,1184.8130443810708,1194.8893978973933,1144.1804829537352,1124.9987868533474,1189.459566093615,1165.1387754499058,1161.7615943166786,1247.5950481284901,1290.778377162083,1180.668586725858,1314.8801735431962,1252.7622975232007,1231.882303255565,1280.0336354101385,1304.579191284498,1198.7294080311701,1188.8649285431222,1124.7302250207072,1115.7701551937864,1177.1239680514077
1244.4392183285665,1143.410866831811,1182.6920315748969,1233.164787697814,1282.672151874076,1172.9085479772439,1155.2584351845728,1129.617239267767,1177.909659136089,1197.3694370081305,1146.3792261149104,1312.3390995297304,1220.2027764669526,1160.4415216535533,1205.8280480352714,1231.1620588486685,1116.2917632656315,1169.2829782822655,1249.6294290163423,1349.9418286459036,1353.4344054354367,1252.6143734924547,1274.9461998414247,1321.1758118396128,1338.942233680204
1242.5597104957958,1251.4978283379965,1255.7499263122147,1285.7054492568589,1293.1998363539303,1131.2275534298137,1123.4715414382704,1129.2433487286892,1138.424053965189,1141.9300412588402,1154.131107665916,1133.90628042679,1144.9171615177781,1138.4873763986698,1145.7267410951517,1279.633525370926,1246.8815245064582,1240.1065903928845,1290.3004517036734,1262.2591777703672,1214.7614035017064,1261.8663059629516,1283.299259748933,1278.7541535478272,1328.6162513547815
1246.7440221803463,1130.843672615157,1142.7685051464262,1134.2955796979793,1095.689083178354,1265.576251216197,1285.9506959537912,1338.060354254834,1271.9174379331582,1236.2080237040686,1305.3138792242419,1145.5407909805037,1208.3582250411064,1165.6808032976949,1207.3757768693447,1245.5380000978664,1208.372175252594,1253.507125291156,1204.8710367790131,1166.8236368307728,1758.6837776153718,1313.5568652861746,1261.0669701810912,1335.4861899145262,1274.1161432568522
