1215.90050173856,1288.5206308242023,1210.9761870935722,1220.134364570986,1261.8127638195424,1209.9398500648617,1214.5366965293165,1224.7657990381394,2107.877581518221,1651.2980224370406,2153.199242749609,2101.1355926962215,1307.1961279219563,1347.166788088516,1231.880710499249,1249.5644877249322
1218.7445238968835,1242.6231403388322,1169.2107116902926,1183.0935663534922,1154.2254698582863,1160.1683791132748,1107.723615344447,1125.9943742628345,1082.9290775644884,1108.1625527157096,1098.877230037972,1080.9925387922265,1110.5160683109104,1102.5858754745636,1147.5060308302839,1124.4132108469596
1234.7609348871435,1420.3347944679774,1189.9634138675,1161.2642996540753,1219.2632448918855,1254.5058363622402,1184.8016788431112,1154.484802333658,1336.1747691579112,1295.8995086018592,1300.4187553624477,1217.0474491226105,1124.2717967737617,1140.4039468533604,1111.9012522820922,1099.8491495998553
1241.0048462108439,1130.7139546312717,1139.369188743805,1132.0298227605988,1346.561372275917,1335.3444394706335,1219.5829764025832,1235.3289744556055,1139.9470631834847,1110.335870819528,1107.747175970393,1094.5673754848506,1093.8533377866256,1129.1956499694018,1147.7147897537745,1151.887068731134
1200.870603480605,1178.907033294226,1170.1686935889124,1161.7623526577936,1214.1067109292762,1194.0054296291864,1181.862651760031,1165.0693194651335,1203.4242431662776,1160.0158263811504,1208.564283424842,1309.9664029337448,1106.1832347417687,1114.0361513248874,1099.8749432321786,1078.9316542723973
1248.994191057671,1282.8535020501056,1223.0004920773576,1161.5542203112532,1302.213202428266,1310.03905346417,1196.9010169182186,1218.5847817272693,1248.6917406241312,1171.131990267715,1193.278172090514,1214.7199707043412,1409.1315660707219,1599.1403181407973,1435.5665046226202,1343.801624960853
1271.480203589467,1178.0418667861818,1184.3160029452292,1186.6416574711848,1239.8665722282026,1291.8432654080173,1239.919650823909,1253.9527969261917,1144.4362932750303,1118.7802094196227,1144.8189363752795,1132.9246340635352,1097.364547056045,1092.997392297198,1080.7090887184665,1084.8528621670594
1214.470336321995,1245.0939735377747,1203.1648412788932,1224.057496120157,1120.1794472897707,1157.0820840263236,1120.2635577489416,1130.4676188862315,1101.1686436525918,1083.3162486051106,1098.507154633491,1093.8349168283276,1643.3138892502307,1567.3984724646057,1589.5886068566476,1609.428955522814
1229.263259218562,1208.7913975679753,1142.5357042907253,1172.637162933577,1240.360843040137,1312.0425183635973,1216.9385846689033,1233.2416525406625,1178.2051308360276,1139.2805837518579,1167.603143962795,1158.5158601977241,1172.5738225126233,1127.6570491998996,1236.63292812188,1168.602070483278
1243.008584637761,1109.0960096326235,1119.8894048915536,1143.7462008744822,1130.2290701571098,1257.9886070040534,1235.0715666104259,1256.5269146440635,1120.16783984914,1078.32168693928,1077.8897502506093,1087.2018917162545,1200.2092743598093,1106.237996772583,1110.783611522919,1118.5585703804643
1233.3868254773586,1210.7894240385715,1199.1878990973921,1228.086006732913,1180.8838823129583,1240.3407505504288,1178.3755026394256,1203.9246095102544,1267.3600916342032,1308.259597410627,1227.135719485717,1220.232436532984,1095.2631648307158,1085.7947051321062,1083.0096961673191,1088.873100617765
1204.1160122506,1206.78398245834,1175.3787062421816,1212.6078243478175,1238.2687422814565,1216.9073716730677,1166.3396672275603,1209.6384069938877,1095.4761801043232,1094.8969590630315,1083.1831721856088,1091.8948148447482,1295.5160946609299,1274.8723097711948,1227.755921016038,1294.8970193398932
1309.5689064463866,1268.9333171561025,1263.7371045768705,1254.58380354083,1196.5275986914967,1220.5824152853202,1211.57220697291,1203.1794823909893,1672.8651497862202,1494.9543269833875,1557.4521412376755,1506.7550713617538,1508.6886210337852,1351.5440482857518,1388.2582508725154,1374.9060725325853
1313.0727809758457,1216.6079550296354,1232.928197357416,1232.5526497874387,1178.7348172808559,1192.225242821314,1173.1514504162728,1160.0710977985582,1100.4654373193307,1088.9898755858617,1089.5975103923415,1096.1061967278176,1082.2324808730232,1103.1246859876585,1091.3188263881382,1085.6844738648697
1169.0362450916487,1159.5050514531479,1121.522595183625,1169.0294436748761,1245.3466543889183,1228.4269251241349,1310.8410140242386,1457.2140664128874,1281.4912909893144,1299.719024440564,1234.2080000287353,1209.2479631433816,1148.594517880582,1139.3458751636017,1153.2027939689651,1188.0070103367316
1266.1749805148502,1223.7827369903118,1179.84923602785,1145.2759048474375,1328.0495018516751,1272.6479447387392,1323.3720663431375,1290.5364981012883,1103.169537360102,1091.2021184290797,1115.5255999543303,1081.553766763152,1392.859058199404,1313.584897997203,1257.243253041521,1271.9839556585264
1259.7839798710668,1211.834328177955,1196.4620898795017,1205.0664973103128,1192.5869887125766,1245.8893539556461,1194.7449127331615,1194.1225384295328,1083.8213701797465,1081.2310515958584,1077.8579415422755,1077.9203387618709,1119.336156857413,1089.3101254980422,1100.9409516421217,1101.794949606396
1177.6510846388142,1112.458743459164,1151.406075664392,1143.8897911379227,1319.4000261411704,1286.548673436602,1337.6215668480586,1331.2685323635703,1090.9093449092543,1099.4447827804067,1086.9714308091234,1090.4559770838844,1114.3658680602323,1176.921207185146,1118.0984538102518,1113.7556208380029
1287.4941441399044,1311.2663548841804,1272.1666230441574,1262.4991014341635,1198.2026397332384,1200.116042234855,1150.394729976392,1167.1109506918358,1229.0323303835164,1282.7827757547036,1382.0618678664448,1281.788691905795,1118.6265896567506,1097.064231119233,1086.36728869334,1101.110558419613
1333.541760906808,1224.412791143949,1187.6472348147965,1178.381447892401,1369.202147280385,1334.9264095406331,1221.7672236902615,1230.790888122269,1111.5917425324155,1087.3594398907603,1084.5238966618108,1081.2433153184634,1228.2357856731164,1138.6156548060817,1140.707989051988,1128.374035826388
1235.7876189903175,1264.137564269492,1155.7046441721131,1204.081351385976,1310.0408405035434,1285.6133717161251,1182.2904054968944,1213.4204500407736,1203.0710618529909,1125.7000499766232,1233.7886167567513,1163.2610248035062,1227.8305370237333,1152.9075928993605,1160.4310370593917,1131.8336948443562
1201.698980928831,1182.114097565446,1144.5590472880408,1213.4198524001404,1124.7478632716673,1127.8924162229143,1113.630271207421,1191.768783784002,1192.4579863286901,1181.4697731734598,1159.4994579682989,1233.5293032391376,1094.4824319064946,1093.7507102744376,1095.5367619873305,1109.6297117639654
1219.1224533888226,1140.167460134596,1144.0994639727535,1140.3513729859271,1378.6157706244012,1250.8189304076013,1197.9451564512806,1196.856597700871,1093.4110871012494,1170.0272920741259,1194.4995199287425,1199.2449636630788,1295.6332531320838,1258.6406438610852,1233.0698827314905,1231.175652842543
