1245.021221264107,1271.3764589104892,1209.1040637754077,1313.7732854268365,1272.6534798674772,1155.9570778661534,1204.3211647226376,1128.6535475378987,1196.8323378698547
1272.601699654387,1172.9009794665656,1253.0004946412434,1171.2310351432193,1307.773538951451,1224.7687958243757,1101.1338913922589,1127.360321753054,1103.0643754496468
1240.5670094863717,1172.6844370448719,1136.7308378323455,1408.9282091744333,1199.5400129729792,1260.08779352984,1237.6886753778242,1158.7925023746227,1217.4055031685677
1221.947903222645,1263.0293385010252,1318.828878697539,1224.1053608508366,1273.7882305135956,1179.4148147226829,1390.7900762577942,1543.6989932572562,1448.087484510305
1227.702724235727,1129.225602000648,1153.105999386351,1238.1901976034385,1208.997675885278,1233.7556281455693,1084.913537341209,1085.2029677407133,1078.300415999516
1208.582480057799,1149.647169574577,1145.3241729658798,1164.6456602805065,1215.0212938265931,1166.0275726122443,1699.600859578682,1562.4674923971145,1520.7338396936107
1212.7627436426371,1165.996379690642,1143.4019273426354,1133.2020749708956,1212.6251421996872,1147.7246347470727,1089.5735417611081,1116.9877927296745,1109.3262018327234
1239.3636533458327,1128.144077294469,1129.4732849326201,1157.254512080736,1225.7043162988189,1217.789537084254,1403.4846190721273,1373.4921588816983,1336.124595193399
1345.2685265508978,1167.7933028727489,1224.1928866449819,1121.067490168691,1190.104430362099,1141.0041660349311,1109.7810175650286,1114.1241484916509,1120.871383990616
1187.1122468222613,1208.3044284653324,1204.6663132213441,1145.014469609988,1210.159509359676,1161.8867709124906,1125.837463988634,1086.3368218547087,1085.0965589349364
1270.8146770168378,1206.0592919208189,1213.243262426842,1189.7392939168233,1247.1544526075152,1205.2597796812274,1112.150731896555,1130.354626650334,1128.6479418335125
1211.981739167912,1198.377286669663,1162.323499257811,1222.8239683887903,1262.3764366380751,1241.1890207347653,1322.7749475563412,1307.512821575617,1262.4829473996322
1202.732156924678,1187.857105805784,1189.3948625269443,1247.3049936599741,1262.2639174187525,1202.9529050595563,1256.9334659179822,1219.8174951871965,1253.266687561136
1280.3979116395644,1185.856603353334,1194.581005389054,1110.1064187202649,1168.9526591837848,1172.297633026669,1108.2899918536593,1092.0439164746012,1080.6117200755566
1241.1282521430544,1708.3554284916274,1454.106116985825,1484.715702664162,1188.7211876399992,1264.1795538135816,1149.8572629253413,1234.057950509518,1181.720847241849
1330.8441089286628,1192.3647711039828,1362.980132680307,1137.4400387686633,1237.9563265232418,1161.1765153136594,1109.9825814086166,1102.1293152929095,1114.1805115385177
1249.698785297443,1248.884644241283,1204.3179624977245,1255.8015863167834,1286.9239177165919,1241.3358324668097,1515.5931362692334,1460.6725448657198,1417.1230514312147
1275.0550929586432,1241.29377511671,1278.5415396106064,1173.4612249024522,1237.9064640797292,1179.9856083321085,1653.37873108188,1536.5423987074287,1517.640072676068
1147.602167298829,1104.23259065841,1134.1743680375141,1136.2881712182718,1208.8258481213563,1162.355440140876,1079.7782941650235,1083.7432670037683,1079.4146178348406
1147.7973783257178,1195.8167339362221,1103.7184959814854,1377.9168294233723,1196.6373100956948,1408.6123113970457,1083.9994646495188,1094.9037170703093,1086.0795961213696
1177.0273327506245,1129.2097122853183,1133.475425898819,1245.1792211972809,1248.1773110740378,1192.1942864054674,1088.19533844735,1089.3822107760197,1090.5112273040752
1116.718738349758,1114.4482190059953,1114.6616500331743,1148.8125144538858,1282.9942071978749,1162.6486127785888,1089.297858139947,1135.8182474957216,1091.2445136030472
1235.6791572536772,1269.658501222334,1194.7400610794411,1247.127669869229,1283.765963147593,1142.4808941560646,1273.7646040262382,1240.6808683852407,1435.8691097578567
1246.5136835606395,1156.234801785074,1176.6638348815545,1159.958733695257,1191.8789684385017,1143.2000035745994,1099.0201591358696,1132.6470032314046,1127.0107646297067
1195.4724274238222,1158.780143096191,1136.6408239716295,1114.1362251558721,1097.404002943095,1089.9896550976384,1175.3766751623536,1128.907343969469,1129.8947161495453
1242.690562505861,1171.3013606378888,1186.8762101983355,1135.02424061084,1166.6716596663923,1142.8355470192168,1156.0887280750806,1110.5624224929345,1122.297075377398
1265.5352003274315,1302.949601976175,1203.0718252418053,1479.17060142101,1303.983047271684,1359.4599933549598,1235.6312448539982,1294.0207336437452,1266.0175920114282
1184.3798111576916,1163.6311630967375,1195.0267880750455,1183.8879419371128,1288.5860692721749,1221.30312949622,1079.7089543794937,1109.5834539022826,1093.1314830251365
1336.148612741443,1206.9818893559461,1254.8743683983278,1120.2138223060201,1190.5357285336281,1147.0408808413943,1256.4279750463622,1189.424515750946,1197.4568062431688
1160.2224193480447,1147.6227801414361,1140.3689378711358,1216.8657101555714,1257.3995998306211,1190.0605224062292,1104.4004547111567,1128.8236460502571,1099.755794770554
1145.1766757072373,1137.362660759132,1119.621849537349,1284.302738607249,1182.2012877121429,1242.3303582659496,1093.0253673098255,1083.681197956961,1094.5442952255776
1217.4037986195126,1345.8352377052506,1350.3211287004015,1288.6049337345164,1128.1518769054774,1118.0687510043147,1118.4414060770043,1216.6269821289875,1121.4784483508595
1228.7938522620364,1258.3510919507767,1191.293154815491,1267.5721699453854,1323.555176246954,1235.3843435415802,1158.6694184367923,1214.7173200374439,1153.9934040997812
1216.7313731565375,1193.1679832583193,1141.5622765651538,1146.736739391512,1158.962059470995,1124.9195424076368,1086.1134460442013,1079.8887908139864,1087.1452445422392
1227.7026489108428,1195.4848215305947,1185.538076794832,1220.670530794951,1259.9826397946476,1249.9201094264993,1080.7442853010248,1079.1682388440124,1078.289375415023
1277.285938669107,1251.028044569825,1352.551787452655,1234.4945111462864,1263.9998040473736,1230.0445917952936,1105.4637913861923,1194.7880422572975,1183.129731851153
1189.1529275148325,1209.987657712656,1173.8252643051687,1134.7887593768066,1159.627939822357,1103.7600257479214,1121.6525446432358,1129.3949909254966,1152.6662963685933
1294.049930458587,1155.570359236106,1250.3933813049157,1175.845649217096,1342.8759968290683,1273.8701296580125,1110.4554600449994,1086.4929171913618,1091.4770102780956
1238.3228341714682,1303.2810253150099,1299.942815317595,1118.079369149152,1155.8822544031018,1147.8798543736234,1130.3375198526735,1118.9708335839143,1140.4636699035564
1209.0917244725897,1205.9606155528816,1190.287923561702,1168.0136869410662,1209.4644010314566,1180.5396842561897,1343.4730066966417,1323.1963823513224,1305.9264451850406
1266.4759800187471,1257.8313986583755,1206.3410481971575,1191.6997522119634,1230.0202829178613,1169.181957747599,1098.4915951581663,1089.7958652050568,1087.258363735269
1273.701145711582,1276.7717382969786,1248.915005813719,1218.487529714008,1270.7013738471053,1183.3895187418377,1107.3108111659797,1102.679387539238,1093.2158732698515
1228.7731893422883,1194.4381026220112,1204.3188051077875,1189.593675390974,1258.9176146817335,1376.1289692884764,1506.7038739686022,1638.6048061267334,1912.7400270896835
1172.373450379012,1278.19188320195,1203.190546989474,1575.9917335269354,1334.820273799539,1400.1172409580818,1268.4342124867985,1163.372974726817,1208.5974156922775
1184.743406043471,1119.4507102292182,1141.0069944407621,1170.2591080026252,1174.5971135076147,1160.28332468368,1302.3404027209447,1459.9026081576587,1311.2650562652398
1344.4607952671374,1307.4570988241703,1330.2620525871378,1146.0836733845238,1197.1459415241084,1159.1536007764844,1145.9311630303407,1193.324327508152,1172.4547240218442
1182.2902937247793,1152.4776342727168,1144.690373539144,1191.84228522448,1242.1752017091333,1272.580746390868,1116.9687876193566,1096.2409090809738,1094.8190210946082
1308.9916261168653,1144.05183878488,1210.955113293321,1276.517636047584,1271.5401980935087,1270.6528583246652,1239.4985488331629,1142.1425441162446,1165.1895320728215
1333.822106767233,1277.1299924561863,1341.372451565215,1203.8191510769348,1246.8204889227957,1194.0264624716776,1091.2353724485845,1081.2871847460706,1092.1180234137735
1346.5407830418878,1420.1328562346494,1321.8670824470157,1302.0466416943711,1295.3979641306278,1216.8855000409856,1111.1453214586593,1088.2513575426835,1107.7814193429176
1253.459888847393,1158.4213135833716,1209.3211293899944,1179.02794083284,1239.4256349163466,1195.74483525962,1107.772271350885,1104.3684718504455,1100.3793429766447
1188.527477097792,1201.9088873583453,1220.3971548357522,1133.8580528307175,1178.7026726939796,1177.0780630626787,1312.5086856557589,1412.0844842020356,1395.979367530909
1189.8494057825676,1218.206651102162,1148.2309424521977,1284.5896115864057,1321.2376334423013,1227.0844325191565,1259.4618678013576,1225.9051141056573,1215.7771566006845
1176.2460025022835,1196.0136914576317,1163.5758337371144,1200.9395271789424,1245.5078533581482,1187.3499435391952,1083.4787094856117,1082.9229154167654,1088.5083710193255
1252.9669303069481,1366.50756287335,1426.4011126951323,1173.949175054684,1257.2821719832164,1263.476545496249,1094.3184401311664,1133.2398070858915,1141.0541603724387
1234.9195667995355,1253.5240702879203,1192.875734389426,1243.3500383430828,1339.9940885427616,1249.4261652409132,1504.0719850101616,1455.8607259289247,1446.1356161683107
1268.9121789257076,1257.8832154192394,1194.0759325282777,1253.8437339010975,1268.8316198235004,1187.0501126733693,1194.998422269585,1226.4938272974282,1251.0173233130758
1161.986979003877,1126.2226529156303,1150.1590236759334,1228.383435146962,1214.1583804700072,1256.413856274819,1167.3744854555837,1137.3717213130658,1131.7206100579986
1202.5787246381606,1250.4876490851154,1180.9438618799695,1304.968167990169,1241.5687482902922,1397.6073275675183,1082.462934876401,1088.4781767614252,1081.109804399079
1266.1519145031252,1226.3818889052018,1192.5228921485907,1188.338018836452,1236.825293301479,1182.5859691693786,1091.5816411577903,1086.587018310271,1079.4479956792145
1287.3460530546574,1300.7994976281163,1221.9608060049013,1263.48894978804,1283.7830482794109,1193.2615740586684,1092.2865790108094,1100.9012983834305,1097.26152392622
1288.905396335345,1296.074977522256,1219.2011113290405,1296.313861218106,1309.771712056617,1228.834517468486,1083.0538692611983,1084.450150441993,1077.8919543063853
1259.5371641832412,1253.7165387296811,1167.9462125614236,1249.8332663149722,1258.204708319535,1325.1531512768427,1105.4554467989255,1111.491868461054,1079.2776856679134
1292.7914219527904,1248.90520885721,1150.9233366474425,1137.1928773466707,1342.4633330651202,1271.1191593582248,1211.0450216235968,1140.1255443916993,1127.4218857934554
1205.9346392644704,1189.7283393426408,1207.7819133582466,1186.250917014927,1180.5020703040086,1148.9473135191581,1478.0215550857306,1354.7724444113771,1357.496605037868
1280.5558250386466,1174.7974752601,1198.5525299059655,1267.469428945019,1260.2929635580456,1212.4741063840015,1123.0440288927214,1272.4421774975551,1162.1506737548987
1159.3057564064002,1091.864658127153,1088.6114891215618,1211.00045383688,1288.8645409371215,1212.7670328307775,1121.203070022122,1082.315508917185,1079.9130732721367
1234.5385034237377,1259.4066024864946,1196.8079649840838,1272.280857020981,1292.2441323465023,1198.719625210837,1093.1819697840717,1087.768847405631,1078.659875698366
1248.875157978972,1214.070420276673,1161.519045919518,1200.2875760564882,1238.7585968972535,1169.0862097964236,1415.5389795596175,1365.121226048423,1278.4805881356615
1197.5091057828367,1120.7058660062035,1150.590560332894,1150.9183850078202,1248.0252941412612,1193.8755358268857,1087.063185571398,1082.5821615144857,1080.9137901433985
1248.2601348760925,1313.0492245508365,1244.9582659108612,1178.426247583377,1253.800798144943,1189.7765941077937,1346.7696222437605,1511.5387003070666,1361.598917986833
1325.5246113911724,1202.1141745186071,1299.4973668689822,1114.62311734193,1183.0375382814252,1105.0226196793503,1160.8697791855614,1147.3000997951626,1230.3326558385381
1321.789414644018,1195.1102893996854,1214.897350818658,1159.781357475007,1241.6336219596997,1210.6073833587395,1097.6665346713246,1085.9224911797396,1081.247835104031
1216.9534698218688,1139.5472626668513,1307.640066793134,1376.938822072647,1265.0281834090802,1480.6733164419545,1361.8232492046636,1614.5705727508962,1308.2920776630497
