1191.6723947785524,1186.2663623388878,1199.1804369734994,1196.1211996552613,1198.7715445318681,1181.0840391277502,1187.4787596486876,1172.8238554915574,1177.6288812358512,1175.7916082986956,1247.1643982214694,1247.5129659178294,1251.7308344286694,1240.3194592216564,1249.8057330886156,1412.5408063186512,1403.268956923411,1428.372706620323,1416.3601892141621,1429.6599855971297,1109.4845422335202,1106.680298495122,1114.134867986649,1110.5939307631027,1112.8118171786941
1157.684203831272,1148.1874736715677,1145.8153243411934,1152.5355903517,1179.0350831090286,1445.8231282208344,1462.926298634365,1416.8151368102315,1407.4762606517877,1374.1862817762242,1266.7097617152247,1288.1249487827863,1290.2378800296422,1276.5865849488496,1249.6252150714472,1358.9971829836218,1375.0469151625614,1333.9835531441918,1324.9618582166163,1306.6143101340915,1084.9870565213182,1082.3569784850781,1081.9216459206343,1083.948203191496,1090.918309213628
1243.4343047309878,1172.6824733682693,1175.710261613055,1177.42302570948,1206.4437679432167,1330.4490587470746,1243.4976999703117,1258.7174914813806,1268.4496912077896,1303.097175765276,1128.0342872124418,1160.3945984319012,1159.7466716794472,1161.312270755715,1144.4483660170692,1340.195438117711,1369.640270602791,1361.2845763933094,1352.700320562067,1345.6797182665116,1083.7611770052215,1078.2694824196458,1077.882753574744,1077.9116694490347,1079.4186783419607
1611.0103639241906,1272.2986768707335,1243.0399630379577,1284.7958934809085,1269.495385294237,1133.421925275497,1078.5351459215894,1080.0662125719325,1082.2521161038603,1079.6995229422416,1132.1633098895613,1081.983128766674,1087.8226409236697,1080.6384124288988,1080.2634245387455,1113.4039779051627,1093.8689312774425,1096.2229704682197,1103.822290005084,1098.0283356758976,1113.7443050636964,1114.5120323713593,1136.095643642719,1102.8075813599926,1109.896351476107
1165.2364063666066,1156.2396626226384,1154.7876961020172,1156.9824158370654,1152.2786231316577,1272.185418667955,1283.3146050930566,1288.070461314733,1286.1255518353043,1269.453389846496,1083.941807718484,1082.0287677884498,1085.1513148803062,1083.3683387364065,1083.7813524538358,1205.4587949451848,1222.8076649766026,1213.7809505279722,1215.8717731900251,1221.895527643067,1544.5692325852822,1506.9465313149565,1528.5761831824311,1522.2528425666094,1504.8787223620213
1196.890865670442,1188.4673393207518,1226.9358262497972,1192.1292440145305,1190.0013689392113,1124.4501897645607,1120.5558674119752,1159.0000104777153,1129.8008455562008,1120.6187816900517,1340.6660267908042,1352.5242255762125,1484.7316435607936,1350.2187256600978,1324.6964530050136,1377.660650220519,1398.104777163483,1393.4173943738137,1379.2392374277208,1388.2786574816462,1121.3595711216406,1119.8771095816053,1146.981587324483,1116.3818155759207,1116.8352911465367
1310.937782393186,1171.3273439216136,1314.8858583727335,1339.4499264843694,1259.9162458176033,1077.9196437146193,1103.0917890387725,1079.6850947280648,1080.653355007273,1081.2173031565958,1236.6424908955119,1257.6017868790614,1269.7466321693457,1257.5221108513128,1211.947321719326,1144.3200435724248,1197.3849404328041,1126.0592923669597,1129.026211719815,1164.8441186237897,1277.6673537441466,1306.4676520692144,1318.1309776384728,1308.5661743554708,1252.2184130868645
1270.6291025432847,1201.3747975997662,1224.9278434438334,1197.0583619035774,1225.6020277272737,1101.5305652176942,1112.2910290806615,1102.2156877801417,1108.5328741520505,1100.9379780138338,1085.1713990687633,1084.3609807680864,1081.5801911933263,1089.578815138295,1080.9760103723577,1156.8224243441066,1149.5127854380194,1162.4152646466334,1155.0800041565585,1168.2563883738942,1119.381182845382,1137.13777086026,1128.862426455246,1152.0379481494535,1128.8318219359367
1078.7682652157812,1081.8379222797635,1077.9172304060494,1083.4658604174574,1088.8931517939964,1081.3253064864302,1083.709945589511,1080.177287358089,1082.2499985866473,1085.3409099839646,1101.3680875010666,1108.5937846205566,1097.190080053123,1102.5387524689522,1105.29988452977,1130.8911767628842,1152.2161622131239,1124.1928266770915,1161.8544403160915,1181.684441243303,1099.2720401409083,1113.9596307018344,1096.6309240659848,1121.2791769211258,1134.7193318963398
1177.8979325774314,1163.5532701783745,1178.8046034628742,1182.9088727079534,1178.3373633819697,1156.5987090222266,1163.2621975118775,1158.688734040203,1141.8093216228474,1155.5230904792832,1213.86536048816,1232.48136150057,1214.1576699392592,1204.568527365831,1212.9399496819588,1090.30898183246,1084.5083549625115,1090.832060435283,1092.150038149708,1090.6187353692628,1100.4623886845275,1093.4317203947112,1101.763938335788,1098.091590116537,1100.5308250377516
1244.3027419297107,1185.2061950971301,1255.8708291215703,1191.9391819285436,1179.0450072373137,1424.5572602268996,1291.2566480612097,1538.403335905794,1272.3840684410343,1277.4391525146693,1404.4750675550301,1259.1236343420096,1476.3753087688478,1297.5813512437953,1282.7327506687157,1123.174634254849,1105.425438725439,1117.5581387601403,1117.9205114202366,1107.651285972169,1319.29609035232,1232.333305916341,1402.3035431283736,1201.937176460011,1207.606514239051
1088.3128051746091,1081.990745403732,1080.2544468546416,1084.1854823186336,1086.7587292602113,1087.0089246592927,1078.0577428518222,1090.7324787372274,1078.3833347457191,1078.3978889191876,1094.2413788519827,1082.3863843270235,1081.0145011506772,1082.3475438038945,1084.1480443227506,1215.6167303730379,1174.786611359735,1155.755335886815,1166.0806042733482,1167.0417460039569,1086.5661544644731,1078.308910247617,1092.8661859144047,1078.8205611578678,1078.6190690062979
