1315.8292488005588,1349.3245569899575,1278.3859053563367,1228.8067452193732,1238.521321126879,1268.7455156941267,1205.217100486321,1201.5179723785452,1192.2252345194386,1139.8933263196268,1156.8734067944592,1158.8294264844017,1096.4303259994394,1111.5245097194565,1078.3480255007016,1096.8922443328936,1091.9500265399868,1095.5533718809509,1105.5808279695261,1113.527773025604,1089.8141759719613,1107.441061869161,1104.4946065554748,1102.2294979917062,1193.36139650473,1226.7205529764965,1168.0951165568931,1159.8290985120154,1156.5028771147051,1179.0157625123732,1120.208048477003,1124.0253393046582,1120.8836418533945,1088.3857717368126,1094.1353968774513,1099.2592582297345
1218.8786231644356,1217.0564852766784,1123.9047056054812,1114.4033790833519,1142.1494415154398,1123.6541322380056,1717.075528135263,1867.9881701555355,1588.0314381194682,1373.0605912033052,1452.9956753147162,1555.3419751841677,1147.8657455812752,1103.153061397392,1089.3002806549496,1139.4429283945858,1110.8681585982206,1099.9271067974412,1100.7313017349734,1111.8272034499516,1081.5575487205003,1090.1708899836574,1081.1076837833712,1078.4215488520852,1181.2989017139246,1121.4724072085278,1174.9573032026972,1306.8229386918733,1228.7105435263704,1184.4596944550788,1135.2815654685878,1178.3044871430066,1185.3091522979244,1205.55531947054,1142.6755695397871,1176.594007028658
1223.371886348734,1193.7317355062085,1182.5610723815985,1197.0511070784878,1206.239363880898,1194.4833626603772,1123.385236392571,1157.4167248735594,1141.3145669065987,1136.1339451460303,1151.876138148545,1148.841293295897,1089.0918945365108,1080.3906607711742,1080.719510584127,1079.9292807300308,1078.3796654994355,1079.666501983347,1094.3612113390905,1081.2473441750824,1082.6377603330527,1082.9260462273949,1079.8967071874367,1081.4560936849803,1140.7363185972968,1103.7112145262197,1108.0334045525249,1116.0280481490506,1107.9961550413443,1108.5693729805753,1177.5688631714052,1157.4731016823584,1166.8931488995515,1161.5761656826305,1148.699703528626,1158.3914570439247
1233.943776882699,1233.463746825056,1198.3914191061929,1187.288329380247,1196.0952594181852,1157.8646392425076,1166.308289390012,1161.1189148291214,1146.0551314571662,1136.7578323989162,1154.6509830542375,1119.7839110051218,1078.833641667403,1086.4375128075444,1084.0217859391116,1083.394107761214,1090.565144703969,1092.6440818249985,1155.015196528163,1178.081836573523,1187.4243096539624,1179.20535156949,1213.4349747189397,1198.7802976887276,1083.025825091702,1088.0315760330861,1079.8754839538553,1078.2430566596172,1082.954137726816,1080.255549913943,1161.5682202956257,1130.0608386593979,1141.1032844272916,1140.7830046492295,1162.4645905347875,1142.025275331493
1188.3141656342286,1172.2690436439736,1159.8631167382634,1169.9660142098044,1171.3980275426395,1126.7805103069782,1114.8226732409053,1126.1115095671298,1142.5810159953055,1127.1955651782148,1126.482072152421,1173.3429933125212,1078.9944431530396,1077.8505125221382,1081.3547235406927,1077.8437576016381,1077.8436795842983,1086.551119736452,1520.8466830191135,1572.9100406336904,1592.9610490031944,1577.3864873149207,1574.2801509914304,1789.3685446511768,1317.1263011449407,1302.8265330879417,1377.0493702156891,1307.284079186647,1304.8701438004716,1338.2660921617698,1113.2564572442732,1106.355676814754,1124.5801314018986,1106.3691042999726,1106.4418135376902,1094.2438971109668
1282.5622769292825,1185.7264972065468,1191.3030753222088,1199.9929822442941,1223.3800400804535,1158.5901398705919,1344.8623730397594,1354.3351497567044,1285.9672019999557,1362.4783449546908,1286.8005669151855,1323.8576484394423,1210.3903148758427,1185.95249874096,1165.3748523967672,1138.6341380455135,1191.2192452371214,1137.5099269505242,1086.7639360959975,1097.171409437517,1078.4920889924676,1083.8953475719045,1079.690183978819,1086.8897525165548,1295.9274995712608,1208.3077478854266,1310.535556965375,1256.3959302323167,1306.7600376230762,1309.6760965890676,1124.412813436331,1144.654987917745,1111.9831190099849,1103.4092903383828,1120.2077376278905,1111.6141863347405
1135.148376396125,1123.3982454211011,1119.1336247048644,1122.310809598634,1125.835165335179,1119.9404690218396,1354.9384614968592,1248.1298170992945,1266.77684488882,1242.1036918073758,1234.6030815702306,1244.7764649789742,1264.9957689040561,1165.5999139913065,1161.910086121485,1170.4055630841412,1167.0281621937897,1170.8616219363787,1091.2890810202896,1080.3813435241807,1081.5034351340087,1079.4823561073931,1080.1152670617305,1079.278597831148,1118.1871745524015,1115.4065302908882,1120.3867657860114,1116.0416830791937,1114.6103154569694,1118.2540297963021,1182.4275958108221,1158.0556431822815,1167.308631331922,1150.2048057638435,1150.9906161447186,1148.9692149765676
1204.3316190604137,1115.5207291722093,1127.4910153509832,1121.5941790031834,1134.9069807516378,1133.930850612411,1364.0455441139447,1302.2881412333384,1322.4819820907449,1312.3859763367718,1293.3024961030872,1372.6738019868783,1113.8550986193825,1091.3991345624388,1082.3344260499023,1085.875320698384,1097.6055421336569,1080.0792583454404,1105.9770222215518,1077.9575549491205,1080.1875009868063,1078.4254191841185,1081.5142559635676,1087.1845308358152,1159.9483778966624,1124.4687858359105,1104.4907500022093,1113.3872453253907,1138.265189520534,1091.8620716095304,1192.8559568693743,1164.9753345760942,1196.3799062009853,1178.6663777638823,1159.2229302561493,1224.0983783127258
1235.1515160986783,1200.58192642774,1255.3983566724226,1205.0661383293545,1197.6066010981683,1193.1269175469847,1107.6726898492325,1097.6687682797765,1081.8290098338023,1092.3715662444602,1096.5305156601023,1101.7084600226265,1087.2473460991637,1078.8068845178543,1084.2583934791196,1078.0728491510977,1078.2498246931616,1079.1608759551248,1178.2282955064368,1189.156801093549,1162.3682056390571,1171.4818910916592,1171.8478506298243,1194.080034568785,1085.8340517119343,1102.70792037433,1111.6602717664673,1104.0480445765747,1101.9066882466475,1102.7812991696362,1243.1135625763498,1271.2163438311386,1230.8889679851134,1249.8001351904454,1251.0325858234985,1278.8324193379262
1344.0474841044138,1240.9591773663806,1243.9628975937642,1215.3629060043493,1286.6651658827625,1233.2099545146464,1117.4620121490993,1089.2013113046899,1089.01166849735,1085.4265250648334,1111.8020573020574,1092.0162322952651,1128.149425820674,1112.687914011569,1123.6315969236487,1128.1632864868807,1101.4113624726162,1150.6032553074879,1119.0558508736376,1093.200601858944,1090.695426338012,1088.8979303321485,1123.769090553338,1093.189818918885,1087.77792651759,1079.9807141614647,1083.00670344225,1084.517702110396,1081.0117774518717,1091.871580230353,1142.8000557606674,1130.1401554946465,1122.413390828522,1113.479868629926,1151.6885195939649,1099.4136755328723
1201.5634228758252,1152.4657572562776,1151.4858744144638,1143.059584423126,1162.9236569321313,1165.4538952979794,1196.9212617138248,1151.3712569371762,1147.9488903913175,1130.8271393165523,1148.7822139834839,1169.3802420614215,1112.7746127218386,1100.7981593395773,1101.2272084514325,1104.7893998184247,1109.2335504957873,1100.8927800252536,1189.1748711716582,1201.6976527492498,1201.7243922511109,1204.4104107628357,1183.618857346684,1201.6184501039365,1096.7769060560386,1087.7238545191228,1088.411882339828,1092.254428367982,1093.6522520463561,1087.4397909031052,1159.4176046546525,1170.4655598869206,1167.5526381173745,1163.8787330242174,1155.224202978226,1172.9671127522736
1196.7023797097909,1173.414296046531,1136.952359437922,1155.5256239153814,1158.6211627536343,1161.5489893646986,1080.1342192875738,1078.3251268969466,1082.3053746213047,1078.1945086307946,1078.3171408864143,1078.2395669173238,1087.851183188001,1096.0528375020024,1119.0874918447687,1102.5465126587471,1102.3180523920091,1100.2312969045645,1104.0718800737259,1103.7107658964644,1101.6478348577737,1108.4721537439882,1107.7882719515105,1108.7042045437865,1233.6188399299494,1217.474637847431,1204.082107191628,1195.6059156700076,1201.6669562268455,1200.2675315033832,1361.173947586197,1324.7106431207387,1329.4995030331995,1319.526758413986,1310.0347045936464,1319.0616675425765
1190.2337140278478,1185.8802808721348,1190.5199917101959,1194.3929608015903,1177.3764784161115,1248.5133044210884,1108.4310822854598,1109.6581854594547,1114.5089042548939,1099.4844689451445,1115.4440491467876,1097.229399476614,1099.8389384462935,1096.239426764546,1100.9723113885682,1091.0882900177503,1098.7167790551641,1081.3763848389378,1080.5021857951822,1081.080993419887,1082.8066045103053,1078.9703608266673,1082.9283287301748,1085.2722163103772,1159.6370954959107,1163.318840451002,1168.8808836843791,1146.982561958748,1173.9243575997705,1134.4607581974713,1199.5961960639302,1218.4326192238225,1199.3016163536777,1230.0285802891617,1228.689333918391,1229.1371481405306
1223.3327104918435,1221.0774901853324,1171.6833746081418,1188.7472038831306,1181.0275184294112,1180.0724713901066,1208.9052169069696,1205.6714031725812,1178.4243635405007,1176.9142449494127,1184.3298354343679,1222.4858695468536,1215.7755236127057,1230.6198235925974,1290.5154787440304,1267.0874248867326,1282.9423590281822,1243.0526952522896,1081.8132903098267,1082.3460807262888,1099.2080024978652,1102.6201431796887,1091.6675041783324,1083.2160800398378,1116.5891892520544,1114.2768308495179,1167.4895513044373,1175.9986300021262,1144.131443572676,1135.7530775235746,1333.5210714499885,1333.8540483416002,1225.1167940949374,1225.1170647715937,1261.392763907942,1295.1671406534592
