1280.4712916825624,1313.7978322803158,1211.8142824788706,1181.9779018691888,1165.7265968130307,1208.6925955321615,1568.813668096551,1568.0799478030017,1460.1807822238463
1252.0284660560042,1184.4674607911452,1197.6095294649772,1093.4191211822183,1078.5287415746595,1080.6358005739708,1176.7107690136856,1144.0839804401844,1146.897701763428
1264.0773406513533,1240.7965297481296,1218.339759130082,1082.5341561167497,1079.485587039259,1078.4610410148741,1136.5845186248412,1154.1974243327338,1165.9332173418193
1210.2232785659348,1195.314564990174,1144.8221842502116,1273.1520048945279,1262.8298125942458,1295.6618943362423,1090.5171173150059,1087.0044232386947,1078.3635367247189
1177.8456799296202,1154.6962954481955,1140.5591949418529,1406.1760452563456,1355.9940735862722,1335.9399627167654,1118.3068726082104,1113.8397277000413,1107.035145996865
1218.5570842658724,1177.2056102852116,1120.3437649793802,1090.9230968790648,1098.4340689912644,1121.69840422457,1165.1464864520588,1141.8712561352397,1101.7007860233239
1218.189058733847,1200.9593412023942,1192.5119059108692,1081.2226451142092,1089.2875998458144,1078.6337441030291,1081.2960362170443,1106.1792823564913,1087.2429370163086
1214.046918567476,1210.8775953337963,1239.3465958078123,1188.5222052026684,1176.8477710724317,1176.1380821868966,1079.4519056118152,1078.3851358225807,1078.0550873086743
1288.6210540817733,1203.8091654494758,1200.5668040347482,1095.5802500089537,1079.203978409641,1078.968567619173,1316.865849426128,1255.850336758004,1252.724557659673
1335.8663293684956,1226.708831021958,1272.7333858696406,1412.6944048305086,1299.2683569962853,1360.1784996858382,1096.3779456963034,1092.4542569025557,1093.6696577584435
1334.1160369327517,1222.231325763255,1254.8856758723127,1111.2071849323304,1089.6046145000223,1091.915446631805,1079.8540537193985,1091.324582367383,1083.161694978107
1341.3845130332963,1232.7271961320605,1212.1516475790263,1097.9693480572446,1079.1280411938624,1078.6145621274,1092.61238604285,1080.0917956596886,1083.66959543039
1180.414492375993,1123.3541765871826,1160.4493266371799,1186.3006500094873,1184.605591926586,1141.8205224508354,1157.3241280567058,1110.4300633185933,1141.9617583024822
1198.1124896164974,1162.373457582706,1153.5835417977144,1208.5576629270258,1219.8663083145534,1193.5481750872186,1487.4055293884942,1536.2342457454126,1629.7719221459008
1204.6412870930064,1180.5423534623133,1171.8078958467422,1168.4643839189114,1177.328199510992,1184.6853891362853,1109.2494489730284,1096.2808210223404,1097.4722607984813
1205.4585593891695,1170.2985938384752,1272.3547642429596,1109.1226108153953,1095.3343402987462,1092.0066890324947,1130.4381725730275,1119.4524021605403,1096.2683710331182
1202.3771390378504,1174.1785028154923,1156.456382740178,1147.3854388135314,1107.1694113611875,1118.6327573925025,1086.146348583629,1086.1744390064662,1078.9746574045826
1250.9673185529327,1175.2861971364352,1204.5601049907953,1135.2178289450992,1118.7010786880774,1147.0046468105184,1085.9793700236075,1089.9213547580791,1080.0553563022872
1242.3056223120986,1178.5179926019773,1173.9877632822622,1123.7972114719826,1096.2988827234744,1097.4612834886289,1106.4489046943456,1117.2969804890733,1109.5710679984195
1286.7406345115226,1201.8941700678163,1207.7506730898554,1254.159449840752,1232.244062900497,1224.4958623803968,1165.4705132194238,1238.7793549546798,1224.963762470308
1211.5612278469011,1183.995425065298,1172.7729163609472,1111.1997106053977,1102.2023201417135,1110.2162373375377,1386.6143025660367,1347.684064802268,1378.815909874918
1207.277197965979,1178.4990431132085,1217.4333438413928,1103.994988093582,1090.5861946151997,1090.4707800624196,1123.7547741137764,1148.3321937122141,1241.1537336446704
1217.2325907800841,1141.4645320295497,1144.0686397143531,1099.006711706797,1097.4338001980186,1089.4820640453274,1179.3602811493315,1146.0268005337728,1152.0748128401665
