1,2,0
2212,948.1328687170962,-105.11595182364927,81.2800539517437,-30.753540601371036,0
211,142.3354906842209,-21.386631609066182,6.951975469024631,-16.549593161588735,0
2,2,0
2212,986.5729537631078,31.448856121187273,83.67706871231073,291.5149477012238,0
211,269.6280377281899,-222.57669956601927,49.043721167835734,35.690615761902734,0
3,2,0
2212,938.3203333219101,-7.2378317332057245,-6.18996043900624,0.011086278750794373,0
211,160.92933431858395,69.65475072126455,3.368574380200808,39.437724995568914,0
4,2,0
2212,955.0806022925927,-117.34272548561535,-101.76679475784204,87.74289231558555,0
211,187.38862370748421,-46.32331940330684,-21.757076330223615,-114.08545526930749,0
5,2,0
2212,953.0374526298929,-68.18577593878274,151.6926887685229,16.31159909626646,0
211,197.63618829885738,35.38102674708946,-63.66145822104096,119.48087591239783,0
6,2,0
2212,951.766222810964,-60.8289553315712,-133.314686414427,-63.49511382257805,0
211,183.71286855948384,-19.76220002064182,81.57453943304951,85.00401838139288,0
7,2,0
2212,1051.8006362907404,91.35286463587556,-458.0915467964213,87.96033989297415,0
211,324.163128578324,-287.06446304938464,-35.7688313753079,43.778234156944976,0
8,2,0
2212,938.4414530244153,2.054201346674891,-17.353138674011948,-3.558596010172518,0
211,139.84568454238382,6.6252116441207285,-4.9769290392966425,2.8926342901144717,0
9,2,0
2212,938.9162994362831,3.5145850976873927,-34.53852305955111,-2.051701630332356,0
211,748.1078040423237,-153.7083825324539,-409.6696567467177,-590.5336629264339,0
10,2,0
2212,938.3764450300046,5.290550235052882,-9.843806244220925,-8.433039783238543,0
211,197.12007621914435,-60.09602024377261,68.02415664816628,-105.53540643692565,0
11,2,0
2212,938.4254733106012,13.13868346674624,-0.8089753660392214,-10.71184063751186,0
211,193.50720694958568,31.30473721609309,-53.75256331448513,118.7262801842263,0
12,2,0
2212,1651.4357638817291,1185.821055348099,602.0296533109562,279.7757270941152,0
211,153.5905033540116,31.37370926342751,-49.44747271850968,26.093976878674702,0
13,2,0
2212,940.7669446928658,-50.03072695779213,45.66070271832342,-10.006239558056777,0
211,512.7563015624651,63.5134334538011,-82.00853426638398,-482.36903297206646,0
14,2,0
2212,938.441388509026,-10.965010455910576,12.918246135561388,5.548075813400881,0
211,766.2669777872937,-599.7106129288634,-165.99827371596143,424.8259057673868,0
15,2,0
2212,1083.6292840976816,89.07744064755143,134.37359601379922,-517.5973586022791,0
211,499.72391636504824,426.90053536796916,123.6146602057478,-180.8854786100326,0
16,2,0
2212,1287.2522178649233,250.96399124739395,833.7732135357505,-136.0265779236154,0
211,174.1088239770156,-8.281922947206905,-74.97610875700624,71.72231559712428,0
17,2,0
2212,941.9159857641985,-15.799909644145062,81.10622264031373,-4.849923545615041,0
211,999.6780504969639,846.8026141261611,-417.01254154397856,-298.16487494260934,0
18,2,0
2212,980.9605488701967,-30.64991704595338,-131.376577653365,252.44807364066594,0
211,253.89260458839868,33.903378317560076,-92.09045908365927,188.0201533056982,0
19,2,0
2212,982.3190402964675,-112.58799953922055,197.4564266392356,181.46970238470504,0
