1232.0,327.3868106005534
1232.0,401.8351276076177
1232.0,343.23595742417115
1232.0,317.53415609146776
1232.0,316.66953204529193
1232.0,385.3816964467294
1232.0,350.68972931097875
1232.0,403.431520942084
1232.0,365.48601544279717
1232.0,180.11356854809557
1232.0,388.24232702306807
1232.0,328.8675777387928
1232.0,401.03924673680115
1232.0,233.030328937511
1232.0,438.75348157082266
1232.0,70.77756046343913
1232.0,278.70484176223295
1232.0,15.489139519755591
1232.0,350.55809380493486
1232.0,376.4800097342506
1232.0,381.0959897418559
1232.0,373.8336171996228
1232.0,366.096196311835
1232.0,360.19689321035804
1232.0,242.7783324576244
1232.0,329.0222506430562
1232.0,371.090412619886
1232.0,423.0258284679964
1232.0,439.04156466785855
1232.0,225.9615901925798
1232.0,386.45135658934873
1232.0,409.29786894459954
1232.0,362.25762669466405
1232.0,187.91221581854793
1232.0,387.2216814755164
1232.0,368.5644462269205
1232.0,330.145567275444
1232.0,360.18137116248107
1232.0,302.22391312404415
1232.0,176.20239305947996
1232.0,269.71800084493526
1232.0,202.2085601267992
1232.0,356.69713145636587
1232.0,282.16784860112307
1232.0,240.2165678528133
1232.0,401.33581834076483
1232.0,397.3799917675138
1232.0,286.2562678547836
1232.0,379.456598176179
1232.0,451.1138456482562
1232.0,401.91048662347214
1232.0,403.57060612825416
1232.0,402.47192971338814
1232.0,376.1370272545569
1232.0,318.23662652125677
1232.0,337.5989886200285
1232.0,159.76960226293193
1232.0,378.0136714291688
1232.0,285.8612723496985
1232.0,485.04547879294887
1232.0,394.6824092454924
1232.0,371.0122561842576
1232.0,282.80976169285645
1232.0,374.5616509885572
1232.0,262.12102621970126
1232.0,378.01580621322944
1232.0,349.5997064289487
1232.0,269.32426164717594
1232.0,424.66747103599
1232.0,335.9859831744885
1232.0,272.4020786578411
1232.0,449.8859243486112
1232.0,131.881532606249
1232.0,384.5906879780088
1232.0,375.24631334266763
1232.0,225.975205039847
1232.0,347.2524210573063
1232.0,416.13715166634205
1232.0,365.7378649959623
1232.0,270.8771580201078
1232.0,430.7877746534435
1232.0,364.9193727790801
1232.0,399.8612054604427
1232.0,295.432559769721
1232.0,401.49431602420185
1232.0,461.7529329972585
1232.0,72.40674008228787
1232.0,365.1476314363015
1232.0,150.61761683958153
1232.0,234.84094394165518
1232.0,278.4426147784254
1232.0,265.41069355237187
1232.0,361.98185647545733
1232.0,267.66098020532695
1232.0,379.60104454407167
1232.0,284.06522203475726
1232.0,247.10587578440615
1232.0,237.23011053638913
1232.0,338.1018457303475
1232.0,293.6743801424151
1232.0,406.8192220151468
1232.0,383.28527589249234
1232.0,252.815848616259
1232.0,406.8823818235046
1232.0,354.40908914081587
1232.0,420.6679279727683
1232.0,310.3514832538993
1232.0,310.843122487841
1232.0,284.8963943329478
1232.0,348.32118743097254
1232.0,412.3280953983207
1232.0,308.69411865597596
1232.0,381.066440348973
1232.0,356.65454598077497
1232.0,290.6726837186178
1232.0,375.3755240339336
1232.0,380.9683603940888
1232.0,155.12851927397736
1232.0,419.2537178071748
1232.0,488.963212619023
1232.0,254.7835479746101
1232.0,350.29122844730176
1232.0,396.83587141537964
1232.0,329.3719692207608
