1,4,0
2212,938.7837740955299,-21.705550422884528,8.160874559848947,20.564477340907505,0
211,171.7966345950261,85.75030756511097,50.69853304660031,10.528164967769513,0
2212,957.899614886567,-132.85320364610814,59.90165893613185,-126.40863797026778,0
211,176.88645986021285,-103.11183666527025,34.29198364002134,-1.021655238245992,0
2,4,0
2212,939.2639423859936,30.253022349425642,26.56806553104935,15.533834527954413,0
211,305.0190096724655,86.02474729032018,156.02503298930375,204.4816453765345,0
2212,941.9831333876633,-17.682632965244963,-23.281780498641485,78.25062805543205,0
211,270.8958605630331,-40.208682196485825,-112.51124306152157,-199.071003491115,0
3,4,0
2212,939.6606243584835,37.44018862129578,-32.82002274900972,-11.349950155447512,0
211,145.6397813745052,-6.370446828477312,24.038663885096867,33.35747389474442,0
2212,957.0208260979232,-160.2953481515109,-84.22749646049675,52.39891031437663,0
211,382.6319764676974,70.18649982738503,-156.30068405512523,-312.364203969432,0
4,4,0
2212,947.7878376898747,-113.6672668891437,-41.59360700524151,-57.42093331785711,0
211,170.067980364225,-87.2058102995861,8.42620209955777,-42.04139404606413,0
2212,941.1793500864634,36.43139127327503,-62.00777488514056,-17.08837701084347,0
211,144.75237434917608,25.53728945144564,9.264536023613676,-27.119738189448977,0
5,4,0
2212,940.0326942738311,9.455204102038227,-54.59648279905079,-15.392969209339679,0
211,240.9210575200419,-24.599482324077346,-103.96098250747592,-164.77302765332388,0
2212,939.4753397455922,-27.829038633041698,29.52294938276059,-24.769095151002983,0
211,157.03112981751883,-26.736418309699815,-7.604603299254479,-66.38015348277048,0
6,4,0
2212,954.9030093371867,36.14732761191875,-14.616960670883946,173.10438014238008,0
211,194.44764134316304,-32.0907066067371,-92.34896898432987,93.65871449540066,0
2212,953.3025431487531,-77.8241256202715,148.52134994838786,-17.782206579300205,0
211,444.25373436431823,-224.7841779399305,355.9449655713441,-25.629093408206792,0
7,4,0
2212,960.1547856521764,-189.10072332428902,-4.375131058056183,75.92523357377378,0
211,218.17970263771855,60.479764569857906,154.98345667770917,21.093221112160553,0
2212,948.4655495140538,-125.86253827064387,54.1867883342646,-21.32993345241028,0
211,278.1960891818417,21.719666273470573,-159.2947387514831,179.0718331819303,0
8,4,0
2212,992.7199041588929,303.48741985929075,41.431558696927034,106.38267744484978,0
211,139.7996638130624,2.169406400446373,7.073560434380731,3.0691237994150558,0
2212,955.2348433415714,-25.4123512954268,134.8372377868949,-115.29263487939903,0
211,159.9003645949314,34.18498998101852,65.22156621301531,-25.80456274209897,0
9,4,0
2212,941.3454600056351,-40.461456224648174,2.055109430389629,64.30844559333352,0
211,476.48913140435,-100.8086240039511,-357.33190696598234,-264.03340136610836,0
2212,938.8553413381131,-9.828386018893749,31.538370818779377,1.9339000660935908,0
211,389.8845981909729,-205.19281758125547,-119.09812823893489,-276.119101964323,0
10,4,0
2212,941.6042436275011,-21.13466316295395,-12.581306224080093,75.22793616737546,0
211,152.31967555913806,2.4490266834728684,-5.14172052094074,60.73766245773091,0
2212,1121.0643942148013,-105.98139583605986,568.0921687920614,-206.0831421683288,0
211,1080.93332714518,55.9188494146829,240.51930625897822,-1043.0535069832165,0
